"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"chen2022b_psychabuse","chen2022b_psychabuse_1","Compared to others and I was regarded worthless by my parents","Child Psychological Abuse and Neglect Scale (CPANS; Deng et al., 2007), psychological abuse subscale","Chinese",NA,NA,"Compared to others and I was regarded worthless by my parents",NA,"very inconformity",1
"chen2022b_psychabuse","chen2022b_psychabuse_1","Compared to others and I was regarded worthless by my parents","Child Psychological Abuse and Neglect Scale (CPANS; Deng et al., 2007), psychological abuse subscale","Chinese",NA,NA,"Compared to others and I was regarded worthless by my parents",NA,NA,2
"chen2022b_psychabuse","chen2022b_psychabuse_1","Compared to others and I was regarded worthless by my parents","Child Psychological Abuse and Neglect Scale (CPANS; Deng et al., 2007), psychological abuse subscale","Chinese",NA,NA,"Compared to others and I was regarded worthless by my parents",NA,NA,3
"chen2022b_psychabuse","chen2022b_psychabuse_1","Compared to others and I was regarded worthless by my parents","Child Psychological Abuse and Neglect Scale (CPANS; Deng et al., 2007), psychological abuse subscale","Chinese",NA,NA,"Compared to others and I was regarded worthless by my parents",NA,NA,4
"chen2022b_psychabuse","chen2022b_psychabuse_1","Compared to others and I was regarded worthless by my parents","Child Psychological Abuse and Neglect Scale (CPANS; Deng et al., 2007), psychological abuse subscale","Chinese",NA,NA,"Compared to others and I was regarded worthless by my parents",NA,"very conformity",5
"chen2022b_psychabuse","chen2022b_psychabuse_1","My parents did not give me good faces","Child Psychological Abuse and Neglect Scale (CPANS; Deng et al., 2007), psychological abuse subscale","Chinese",NA,NA,"My parents did not give me good faces",NA,"very inconformity",1
"chen2022b_psychabuse","chen2022b_psychabuse_1","My parents did not give me good faces","Child Psychological Abuse and Neglect Scale (CPANS; Deng et al., 2007), psychological abuse subscale","Chinese",NA,NA,"My parents did not give me good faces",NA,NA,2
"chen2022b_psychabuse","chen2022b_psychabuse_1","My parents did not give me good faces","Child Psychological Abuse and Neglect Scale (CPANS; Deng et al., 2007), psychological abuse subscale","Chinese",NA,NA,"My parents did not give me good faces",NA,NA,3
"chen2022b_psychabuse","chen2022b_psychabuse_1","My parents did not give me good faces","Child Psychological Abuse and Neglect Scale (CPANS; Deng et al., 2007), psychological abuse subscale","Chinese",NA,NA,"My parents did not give me good faces",NA,NA,4
"chen2022b_psychabuse","chen2022b_psychabuse_1","My parents did not give me good faces","Child Psychological Abuse and Neglect Scale (CPANS; Deng et al., 2007), psychological abuse subscale","Chinese",NA,NA,"My parents did not give me good faces",NA,"very conformity",5
"chen2022b_psychabuse","chen2022b_psychabuse_1","My parents counted my shortcomings in front of others","Child Psychological Abuse and Neglect Scale (CPANS; Deng et al., 2007), psychological abuse subscale","Chinese",NA,NA,"My parents counted my shortcomings in front of others",NA,"very inconformity",1
"chen2022b_psychabuse","chen2022b_psychabuse_1","My parents counted my shortcomings in front of others","Child Psychological Abuse and Neglect Scale (CPANS; Deng et al., 2007), psychological abuse subscale","Chinese",NA,NA,"My parents counted my shortcomings in front of others",NA,NA,2
"chen2022b_psychabuse","chen2022b_psychabuse_1","My parents counted my shortcomings in front of others","Child Psychological Abuse and Neglect Scale (CPANS; Deng et al., 2007), psychological abuse subscale","Chinese",NA,NA,"My parents counted my shortcomings in front of others",NA,NA,3
"chen2022b_psychabuse","chen2022b_psychabuse_1","My parents counted my shortcomings in front of others","Child Psychological Abuse and Neglect Scale (CPANS; Deng et al., 2007), psychological abuse subscale","Chinese",NA,NA,"My parents counted my shortcomings in front of others",NA,NA,4
"chen2022b_psychabuse","chen2022b_psychabuse_1","My parents counted my shortcomings in front of others","Child Psychological Abuse and Neglect Scale (CPANS; Deng et al., 2007), psychological abuse subscale","Chinese",NA,NA,"My parents counted my shortcomings in front of others",NA,"very conformity",5
"chen2022b_psychabuse","chen2022b_psychabuse_1","My parents humuliated me incidentely","Child Psychological Abuse and Neglect Scale (CPANS; Deng et al., 2007), psychological abuse subscale","Chinese",NA,NA,"My parents humuliated me incidentely",NA,"very inconformity",1
"chen2022b_psychabuse","chen2022b_psychabuse_1","My parents humuliated me incidentely","Child Psychological Abuse and Neglect Scale (CPANS; Deng et al., 2007), psychological abuse subscale","Chinese",NA,NA,"My parents humuliated me incidentely",NA,NA,2
"chen2022b_psychabuse","chen2022b_psychabuse_1","My parents humuliated me incidentely","Child Psychological Abuse and Neglect Scale (CPANS; Deng et al., 2007), psychological abuse subscale","Chinese",NA,NA,"My parents humuliated me incidentely",NA,NA,3
"chen2022b_psychabuse","chen2022b_psychabuse_1","My parents humuliated me incidentely","Child Psychological Abuse and Neglect Scale (CPANS; Deng et al., 2007), psychological abuse subscale","Chinese",NA,NA,"My parents humuliated me incidentely",NA,NA,4
"chen2022b_psychabuse","chen2022b_psychabuse_1","My parents humuliated me incidentely","Child Psychological Abuse and Neglect Scale (CPANS; Deng et al., 2007), psychological abuse subscale","Chinese",NA,NA,"My parents humuliated me incidentely",NA,"very conformity",5
"chen2022b_psychabuse","chen2022b_psychabuse_1","My parents yelled at me","Child Psychological Abuse and Neglect Scale (CPANS; Deng et al., 2007), psychological abuse subscale","Chinese",NA,NA,"My parents yelled at me",NA,"very inconformity",1
"chen2022b_psychabuse","chen2022b_psychabuse_1","My parents yelled at me","Child Psychological Abuse and Neglect Scale (CPANS; Deng et al., 2007), psychological abuse subscale","Chinese",NA,NA,"My parents yelled at me",NA,NA,2
"chen2022b_psychabuse","chen2022b_psychabuse_1","My parents yelled at me","Child Psychological Abuse and Neglect Scale (CPANS; Deng et al., 2007), psychological abuse subscale","Chinese",NA,NA,"My parents yelled at me",NA,NA,3
"chen2022b_psychabuse","chen2022b_psychabuse_1","My parents yelled at me","Child Psychological Abuse and Neglect Scale (CPANS; Deng et al., 2007), psychological abuse subscale","Chinese",NA,NA,"My parents yelled at me",NA,NA,4
"chen2022b_psychabuse","chen2022b_psychabuse_1","My parents yelled at me","Child Psychological Abuse and Neglect Scale (CPANS; Deng et al., 2007), psychological abuse subscale","Chinese",NA,NA,"My parents yelled at me",NA,"very conformity",5
"chen2022b_psychabuse","chen2022b_psychabuse_1","When I was upset, my parents listened and helped me without patience","Child Psychological Abuse and Neglect Scale (CPANS; Deng et al., 2007), psychological abuse subscale","Chinese",NA,NA,"When I was upset, my parents listened and helped me without patience",NA,"very inconformity",1
"chen2022b_psychabuse","chen2022b_psychabuse_1","When I was upset, my parents listened and helped me without patience","Child Psychological Abuse and Neglect Scale (CPANS; Deng et al., 2007), psychological abuse subscale","Chinese",NA,NA,"When I was upset, my parents listened and helped me without patience",NA,NA,2
"chen2022b_psychabuse","chen2022b_psychabuse_1","When I was upset, my parents listened and helped me without patience","Child Psychological Abuse and Neglect Scale (CPANS; Deng et al., 2007), psychological abuse subscale","Chinese",NA,NA,"When I was upset, my parents listened and helped me without patience",NA,NA,3
"chen2022b_psychabuse","chen2022b_psychabuse_1","When I was upset, my parents listened and helped me without patience","Child Psychological Abuse and Neglect Scale (CPANS; Deng et al., 2007), psychological abuse subscale","Chinese",NA,NA,"When I was upset, my parents listened and helped me without patience",NA,NA,4
