source,journal,doi,title,url,license,flag,reasons,data_availability,external_link,data_file,n_responses,n_participants,n_items,density,n_other_files,refined_flag,refined_reason
plos,plosone,10.1371/journal.pone.0266050,A dual-process approach to prosocial behavior under COVID-19 uncertainty,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0266050,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Sheet', 'Description', 'Code/Values', 'Unnamed: 3'] | SI caption: Database.   https://doi.org/10.1371/journal.pone.0266050.s00",All relevant data are within the manuscript and its  Supporting information  files. The database used is in the  Supporting information  files. Analysis code was written in R and Python and is available at  https://nunokf.github.io/A_dual_process_approach_to_prosocial_behavior/ .,,journal.pone.0266050_S1_File.xlsx,,,,,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0311498,Understanding the interactions that children and young people have with their natural and built environments: A survey to identify targets for active travel behaviour change in Wales,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0311498,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values* | SI caption: Data file.   https://doi.org/10.1371/journal.pone.0311498.s0",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0311498_S4_File.xlsx,5445.0,9.0,45.0,13.4444,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0213159,"Influence of distance, area, and cultural context in active commuting: Continental and insular children",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0213159,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: id_na, resp_direction*, imputed_values*, multi_scale* | SI caption: Data support in RAPA NUI.   https://doi.org/10.1371/journal.",All relevant data are within the manuscript and its Supporting Information files. More info:  fernando.rodriguez@pucv.cl .,,journal.pone.0213159_S1_Data.sav,13172.0,10.0,21.0,62.7238,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0252512,"Can you repeat the question? Paradata as a lens to understand respondent experience answering cognitively demanding, sensitive questions",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0252512,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'b', 'ci95', 'b.1', 'ci95.1', 'b.2', 'ci95.2', 'b.3', 'ci95.3'] | SI caption: Stage5 models 2021.   https://doi.org/10.1371/journal.pone.0","Regarding data access, as previously mentioned, the Rajasthan Round 2 female survey data are available via an online repository:  https://www.pmadata.org/data/available-datasets . Since the paradata are not included in publicly available datasets, I have created a small dataset with just the variabl",,journal.pone.0252512_S2_File.xlsx,,,,,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0289252,The causality of physical activity status and intelligence: A bidirectional Mendelian randomization study,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0289252,cc-by,human_assistance,Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Supplementary Tables Content'] | SI caption: https://doi.org/10.1371/journal.pone.0289252.s002,All the data supporting the conclusions of this article are included within the article and its  supplementary file .,,journal.pone.0289252_S2_File.xlsx,,,,,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0307469,Sustainable sojourns: Fostering sustainable hospitality practices to meet UN-SDGs,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0307469,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used first column 'ÿþA' as fallback — verify this is the person identifier. | Could not confidently identify item columns. | Columns present: ['ÿþA'] | SI caption: https://doi.org/10.1371/journal.pone.0307469.s001",Given in the  Supporting information  File.,,journal.pone.0307469_S1_Data.csv,,,,,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0247598,The role of SMEs in rural development: Access of SMEs to finance as a mediator,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0247598,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction* | SI caption: https://doi.org/10.1371/journal.pone.0247598.s001",All relevant data are within the paper and its  Supporting information  files.,,journal.pone.0247598_S1_Data.sav,676.0,18.0,2.0,18.7778,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0353567,Sensemaking at work: How rationalized knowledge hiding and communication patterns affect decision quality,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0353567,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, multi_scale* | SI caption: Data file DMQ.   https://doi.org/10.1371/journal.pone.035356",All relevant data are within the manuscript and its  Supporting information  files.,,journal.pone.0353567_S1_File.xlsx,8352.0,5.0,24.0,69.6,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0342551,Entrepreneurs’ Opportunities: From Exploratory learning to Entrepreneurial Improvisation,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0342551,cc-by,human_assistance,QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction* | SI caption: Dataset used in analysis.   https://doi.org/10.1371/journal.,All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0342551_S1_File.xlsx,1212.0,20.0,4.0,15.15,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0271830,Factorial structure of Individual Work Performance Questionnaire (Version 1.0) revisited: Evaluation of acquiescence bias,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0271830,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: id_na, resp_direction* | SI caption: https://doi.org/10.1371/journal.pone.0271830.s001",All relevant data are within the manuscript and its  Supporting information  files.,,journal.pone.0271830_S1_File.sav,8991.0,48.0,18.0,10.4062,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0340674,Health information anxiety in social media users during public health emergencies: A qualitative comparative analysis using attribution theory,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0340674,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction* | SI caption: Data after cleaning and calibration.   https://doi.org/10.13",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0340674_S1_Data.xlsx,2457.0,19.0,9.0,14.3684,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0120180,Cultural Variation in the Use of Overimitation by the Aka and Ngandu of the Congo Basin,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0120180,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, imputed_values* | SI caption: Overimitation in the Aka and Ngandu.    Full dataset used in",All relevant data are within the paper and its Supporting Information files. The dataset used in analyses and the generation of figures is available in CSV format as  S1 Dataset .,,journal.pone.0120180_S1_Dataset.csv,478.0,2.0,7.0,34.1429,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0345027,Designing a flipped AI-chatbot learning module to support students’ environmental literacy development: A Fuzzy Delphi Method,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0345027,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used first column 'Unnamed: 0' as fallback — verify this is the person identifier. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Unnamed: 1', 'Unnamed: 2', 'Unnamed: 3', 'Unnamed: 4', 'Unnamed: 5', 'Unnamed: 6', 'Unnamed: 7',",All relevant data are within the manuscript and its  Supporting information  files.,,journal.pone.0345027_S1_Data.xlsx,,,,,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0311597,The effect of social support on academic performance among adolescents: The chain mediating roles of self-efficacy and learning engagement,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0311597,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0311597.s001",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0311597_S1_Data.xlsx,8480.0,3.0,32.0,88.3333,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0304886,Work stress and burnout among active correctional officers in Puerto Rico: A cross-sectional study,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0304886,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: id_na, resp_ordinal*, resp_direction*, imputed_values* | SI caption: https://doi.org/10.1371/journal.pone.0304886.s001",All relevant data are within the manuscript and its  Supporting information  files.,,journal.pone.0304886_S1_Dataset.xlsx,44743.0,42.0,56.0,19.0234,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0282306,"Temporal analysis of academic performance in higher education before, during and after COVID-19 confinement using artificial intelligence",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0282306,cc-by,human_assistance,Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['id;mark;year'] | SI caption: E-valUAM continuous evaluation data.    Grades of students d,All relevant data are within the paper and its  Supporting Information  files.,,journal.pone.0282306_S1_File.csv,,,,,1.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0120522,Inhibition Ability of Food Cues between Successful and Unsuccessful Restrained Eaters: A Two-Choice Oddball Task,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0120522,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | No column met the id heuristic (≥50% unique, non-float); used first column 'Fig.1' as fallback — verify this is the person identifier. | Could not confidently identify item columns. | Columns present: ['Fig.1', 'Grand average waveform of the stimulus-locked ERPs for P2, N2 and P3 at Fz, Cz and Pz in S-RE (a), US-RE (",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0120522_S1_Dataset.xls,,,,,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0242514,Anti-poverty policy and health: Attributes and diffusion of state earned income tax credits across U.S. states from 1980 to 2020,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0242514,cc0,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: CSV data file.   https://doi.org/10.1371/journal.pone.024251",All relevant data are within the paper and its  Supporting Information  files.,,journal.pone.0242514_S4_Appendix.csv,14900.0,52.0,7.0,40.9341,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0299799,Feasibility of a family-oriented mHealth intervention for Chinese Americans with type 2 diabetes: A pilot randomized control trial,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0299799,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: Relevant data.   https://doi.org/10.1371/journal.pone.029979",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0299799_S5_File.xlsx,1826.0,23.0,28.0,2.8354,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0242129,The COVID-19 Social Monitor longitudinal online panel: Real-time monitoring of social and public health consequences of the COVID-19 emergency in Switzerland,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0242129,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: id_na, resp_direction*, imputed_values*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0242129.s005",All relevant data are within the manuscript and its  Supporting information  files.,,journal.pone.0242129_S1_Data.csv,72860.0,11.0,36.0,183.9899,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0251683,Psychological distress during the COVID-19 epidemic in Chile: The role of economic uncertainty,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0251683,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: https://doi.org/10.1371/journal.pone.0251683.s002",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0251683_S2_Data.dta,31122.0,16.0,29.0,67.0733,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0175346,"Relationships between temperaments, occupational stress, and insomnia among Japanese workers",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0175346,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'Unnamed: 1', 'Range', 'Mean ± SD', 'Mean ± SD.1'] | SI caption: GJSQ scores, Temperaments and AIS scores by gender   https:/",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0175346_S1_Table.xlsx,,,,,5.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0297214,Positive and negative emotions during the COVID-19 pandemic: A longitudinal survey study of the UK population,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0297214,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Phase', 'Phase 1 \n(N=2687)', 'Phase 2\n (N=343)', 'Phase 3\n (N=1954)', 'Phase 4\n (N=1059)', 'Phase 5\n (N=1140)', 'Phase 6\n (N=890)', '-', '-.1'] | SI caption: Participants’ socio-demographic distribution.   https://doi.","There are ethical restrictions related to participant confidentiality which prevent the public sharing of minimal data for this study. However, the minimal data are available upon request from University College London (UCL) Institute of Risk and Disaster Reduction (IRDR) Centre for Digital Public H",,journal.pone.0297214_S1_Table.xlsx,,,,,2.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0335751,Determining organizational resilience through employee resilient characteristics and supportive HR practices: The moderating effect of managerial resilience,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0335751,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'SmartPLS report', 'Unnamed: 2'] | SI caption: IPMA HRM.   https://doi.org/10.1371/journal.pone.0335751.s00",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0335751_S1_File.xlsx,,,,,4.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0213985,"Mindfulness, rumination, and coping skills in young women with Eating Disorders: A comparative study with healthy controls",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0213985,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction* | SI caption: https://doi.org/10.1371/journal.pone.0213985.s001",All revelant data are within the manuscript and its Supporting Information files.,,journal.pone.0213985_S1_Dataset.sav,196.0,2.0,4.0,24.5,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0315731,Impacts of different interactive elements on consumers’ purchase intention in live streaming e-commerce,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0315731,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0315731.s001",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0315731_S1_File.xlsx,9128.0,5.0,28.0,65.2,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
plos,plosone,10.1371/journal.pone.0327134,How does mindfulness training affect attention and penalty kick performance in university football player,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0327134,cc-by,human_assistance,"QC failed on: dup_id_item | QC warnings to review: resp_ordinal*, resp_direction* | SI caption: Data.   https://doi.org/10.1371/journal.pone.0327134.s001",All relevant data are within the manuscript and its  Supporting information  files.,,journal.pone.0327134_S1_File.xlsx,440.0,22.0,11.0,1.8182,0.0,human_review,No clear automated classification — raw file needs human inspection to determine IRW eligibility
