"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"yu_2025_bedtime_procrastination","yu_2025_bedtime_procrastination_1","BP1","Bedtime Procrastination Scale (BPS), Chinese version (Zhang, Huang & You, 2021), after Kroese et al. (2014)","Chinese",NA,NA,"I go to bed later than I had intended.",NA,"never",1
"yu_2025_bedtime_procrastination","yu_2025_bedtime_procrastination_1","BP1","Bedtime Procrastination Scale (BPS), Chinese version (Zhang, Huang & You, 2021), after Kroese et al. (2014)","Chinese",NA,NA,"I go to bed later than I had intended.",NA,"sometimes",2
"yu_2025_bedtime_procrastination","yu_2025_bedtime_procrastination_1","BP1","Bedtime Procrastination Scale (BPS), Chinese version (Zhang, Huang & You, 2021), after Kroese et al. (2014)","Chinese",NA,NA,"I go to bed later than I had intended.",NA,"sometimes",3
"yu_2025_bedtime_procrastination","yu_2025_bedtime_procrastination_1","BP1","Bedtime Procrastination Scale (BPS), Chinese version (Zhang, Huang & You, 2021), after Kroese et al. (2014)","Chinese",NA,NA,"I go to bed later than I had intended.",NA,"often",4
"yu_2025_bedtime_procrastination","yu_2025_bedtime_procrastination_1","BP1","Bedtime Procrastination Scale (BPS), Chinese version (Zhang, Huang & You, 2021), after Kroese et al. (2014)","Chinese",NA,NA,"I go to bed later than I had intended.",NA,"always",5
"yu_2025_bedtime_procrastination","yu_2025_bedtime_procrastination_1","BP2","Bedtime Procrastination Scale (BPS), Chinese version (Zhang, Huang & You, 2021), after Kroese et al. (2014)","Chinese",NA,NA,"I go to bed early if I have to get up early in the morning.",NA,"always",1
"yu_2025_bedtime_procrastination","yu_2025_bedtime_procrastination_1","BP2","Bedtime Procrastination Scale (BPS), Chinese version (Zhang, Huang & You, 2021), after Kroese et al. (2014)","Chinese",NA,NA,"I go to bed early if I have to get up early in the morning.",NA,"often",2
"yu_2025_bedtime_procrastination","yu_2025_bedtime_procrastination_1","BP2","Bedtime Procrastination Scale (BPS), Chinese version (Zhang, Huang & You, 2021), after Kroese et al. (2014)","Chinese",NA,NA,"I go to bed early if I have to get up early in the morning.",NA,"sometimes",3
"yu_2025_bedtime_procrastination","yu_2025_bedtime_procrastination_1","BP2","Bedtime Procrastination Scale (BPS), Chinese version (Zhang, Huang & You, 2021), after Kroese et al. (2014)","Chinese",NA,NA,"I go to bed early if I have to get up early in the morning.",NA,"sometimes",4
"yu_2025_bedtime_procrastination","yu_2025_bedtime_procrastination_1","BP2","Bedtime Procrastination Scale (BPS), Chinese version (Zhang, Huang & You, 2021), after Kroese et al. (2014)","Chinese",NA,NA,"I go to bed early if I have to get up early in the morning.",NA,"never",5
