"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"yu_2025_physical_activity","yu_2025_physical_activity_1","PE1","Physical Activity Rating Scale-3 (PARS-3)","Chinese",NA,NA,"How intense is your physical activity?",NA,"Light exercise (such as walking, doing radio gymnastics, playing croquet, etc.)",1
"yu_2025_physical_activity","yu_2025_physical_activity_1","PE1","Physical Activity Rating Scale-3 (PARS-3)","Chinese",NA,NA,"How intense is your physical activity?",NA,"Less intense sports of low intensity (such as recreational volleyball, table tennis, jogging, tai chi, etc.)",2
"yu_2025_physical_activity","yu_2025_physical_activity_1","PE1","Physical Activity Rating Scale-3 (PARS-3)","Chinese",NA,NA,"How intense is your physical activity?",NA,"Moderate-intensity, more intense, and long-lasting exercise (such as cycling, running, playing table tennis, etc.)",3
"yu_2025_physical_activity","yu_2025_physical_activity_1","PE1","Physical Activity Rating Scale-3 (PARS-3)","Chinese",NA,NA,"How intense is your physical activity?",NA,"High-intensity, but not long-lasting sports (such as more than half an hour of badminton, basketball, volleyball, tennis, football, etc.)",4
"yu_2025_physical_activity","yu_2025_physical_activity_1","PE1","Physical Activity Rating Scale-3 (PARS-3)","Chinese",NA,NA,"How intense is your physical activity?",NA,"High-intensity long-lasting exercise with shortness of breath and sweating a lot (such as more than 1 h of running, aerobics, swimming, etc.)",5
"yu_2025_physical_activity","yu_2025_physical_activity_1","PE2","Physical Activity Rating Scale-3 (PARS-3)","Chinese",NA,NA,"How many minutes do you do the above physical exercise?",NA,"Less than 10 min",1
"yu_2025_physical_activity","yu_2025_physical_activity_1","PE2","Physical Activity Rating Scale-3 (PARS-3)","Chinese",NA,NA,"How many minutes do you do the above physical exercise?",NA,"11–20 min",2
"yu_2025_physical_activity","yu_2025_physical_activity_1","PE2","Physical Activity Rating Scale-3 (PARS-3)","Chinese",NA,NA,"How many minutes do you do the above physical exercise?",NA,"21–30 min",3
"yu_2025_physical_activity","yu_2025_physical_activity_1","PE2","Physical Activity Rating Scale-3 (PARS-3)","Chinese",NA,NA,"How many minutes do you do the above physical exercise?",NA,"31–59 min",4
"yu_2025_physical_activity","yu_2025_physical_activity_1","PE2","Physical Activity Rating Scale-3 (PARS-3)","Chinese",NA,NA,"How many minutes do you do the above physical exercise?",NA,"More than 60 min",5
"yu_2025_physical_activity","yu_2025_physical_activity_1","PE3","Physical Activity Rating Scale-3 (PARS-3)","Chinese",NA,NA,"How often do you engage in the above physical activity?",NA,"Less than once a month",1
"yu_2025_physical_activity","yu_2025_physical_activity_1","PE3","Physical Activity Rating Scale-3 (PARS-3)","Chinese",NA,NA,"How often do you engage in the above physical activity?",NA,"2–3 times a month",2
"yu_2025_physical_activity","yu_2025_physical_activity_1","PE3","Physical Activity Rating Scale-3 (PARS-3)","Chinese",NA,NA,"How often do you engage in the above physical activity?",NA,"1–2 times a week",3
"yu_2025_physical_activity","yu_2025_physical_activity_1","PE3","Physical Activity Rating Scale-3 (PARS-3)","Chinese",NA,NA,"How often do you engage in the above physical activity?",NA,"3–5 times a week",4
"yu_2025_physical_activity","yu_2025_physical_activity_1","PE3","Physical Activity Rating Scale-3 (PARS-3)","Chinese",NA,NA,"How often do you engage in the above physical activity?",NA,"About once a day",5
