"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"qiang_2025_workplace_friendship","qiang_2025_workplace_friendship_1","fr1","Qiang et al. (2025) frontline retail staff survey, workplace friendship block (questionnaire items 33, 34, 36, 37)","Chinese",NA,NA,"I have built strong friendships at work.",NA,"Strongly disagree",1
"qiang_2025_workplace_friendship","qiang_2025_workplace_friendship_1","fr1","Qiang et al. (2025) frontline retail staff survey, workplace friendship block (questionnaire items 33, 34, 36, 37)","Chinese",NA,NA,"I have built strong friendships at work.",NA,NA,2
"qiang_2025_workplace_friendship","qiang_2025_workplace_friendship_1","fr1","Qiang et al. (2025) frontline retail staff survey, workplace friendship block (questionnaire items 33, 34, 36, 37)","Chinese",NA,NA,"I have built strong friendships at work.",NA,NA,3
"qiang_2025_workplace_friendship","qiang_2025_workplace_friendship_1","fr1","Qiang et al. (2025) frontline retail staff survey, workplace friendship block (questionnaire items 33, 34, 36, 37)","Chinese",NA,NA,"I have built strong friendships at work.",NA,NA,4
"qiang_2025_workplace_friendship","qiang_2025_workplace_friendship_1","fr1","Qiang et al. (2025) frontline retail staff survey, workplace friendship block (questionnaire items 33, 34, 36, 37)","Chinese",NA,NA,"I have built strong friendships at work.",NA,"Strongly agree",5
"qiang_2025_workplace_friendship","qiang_2025_workplace_friendship_1","fr2","Qiang et al. (2025) frontline retail staff survey, workplace friendship block (questionnaire items 33, 34, 36, 37)","Chinese",NA,NA,"I socialize with my colleagues outside the workplace.",NA,"Strongly disagree",1
"qiang_2025_workplace_friendship","qiang_2025_workplace_friendship_1","fr2","Qiang et al. (2025) frontline retail staff survey, workplace friendship block (questionnaire items 33, 34, 36, 37)","Chinese",NA,NA,"I socialize with my colleagues outside the workplace.",NA,NA,2
"qiang_2025_workplace_friendship","qiang_2025_workplace_friendship_1","fr2","Qiang et al. (2025) frontline retail staff survey, workplace friendship block (questionnaire items 33, 34, 36, 37)","Chinese",NA,NA,"I socialize with my colleagues outside the workplace.",NA,NA,3
"qiang_2025_workplace_friendship","qiang_2025_workplace_friendship_1","fr2","Qiang et al. (2025) frontline retail staff survey, workplace friendship block (questionnaire items 33, 34, 36, 37)","Chinese",NA,NA,"I socialize with my colleagues outside the workplace.",NA,NA,4
"qiang_2025_workplace_friendship","qiang_2025_workplace_friendship_1","fr2","Qiang et al. (2025) frontline retail staff survey, workplace friendship block (questionnaire items 33, 34, 36, 37)","Chinese",NA,NA,"I socialize with my colleagues outside the workplace.",NA,"Strongly agree",5
"qiang_2025_workplace_friendship","qiang_2025_workplace_friendship_1","fr3","Qiang et al. (2025) frontline retail staff survey, workplace friendship block (questionnaire items 33, 34, 36, 37)","Chinese",NA,NA,"I can confide in my colleagues.",NA,"Strongly disagree",1
"qiang_2025_workplace_friendship","qiang_2025_workplace_friendship_1","fr3","Qiang et al. (2025) frontline retail staff survey, workplace friendship block (questionnaire items 33, 34, 36, 37)","Chinese",NA,NA,"I can confide in my colleagues.",NA,NA,2
"qiang_2025_workplace_friendship","qiang_2025_workplace_friendship_1","fr3","Qiang et al. (2025) frontline retail staff survey, workplace friendship block (questionnaire items 33, 34, 36, 37)","Chinese",NA,NA,"I can confide in my colleagues.",NA,NA,3
"qiang_2025_workplace_friendship","qiang_2025_workplace_friendship_1","fr3","Qiang et al. (2025) frontline retail staff survey, workplace friendship block (questionnaire items 33, 34, 36, 37)","Chinese",NA,NA,"I can confide in my colleagues.",NA,NA,4
"qiang_2025_workplace_friendship","qiang_2025_workplace_friendship_1","fr3","Qiang et al. (2025) frontline retail staff survey, workplace friendship block (questionnaire items 33, 34, 36, 37)","Chinese",NA,NA,"I can confide in my colleagues.",NA,"Strongly agree",5
"qiang_2025_workplace_friendship","qiang_2025_workplace_friendship_1","fr4","Qiang et al. (2025) frontline retail staff survey, workplace friendship block (questionnaire items 33, 34, 36, 37)","Chinese",NA,NA,"I feel I can truly trust many of my coworkers.",NA,"Strongly disagree",1
"qiang_2025_workplace_friendship","qiang_2025_workplace_friendship_1","fr4","Qiang et al. (2025) frontline retail staff survey, workplace friendship block (questionnaire items 33, 34, 36, 37)","Chinese",NA,NA,"I feel I can truly trust many of my coworkers.",NA,NA,2
"qiang_2025_workplace_friendship","qiang_2025_workplace_friendship_1","fr4","Qiang et al. (2025) frontline retail staff survey, workplace friendship block (questionnaire items 33, 34, 36, 37)","Chinese",NA,NA,"I feel I can truly trust many of my coworkers.",NA,NA,3
"qiang_2025_workplace_friendship","qiang_2025_workplace_friendship_1","fr4","Qiang et al. (2025) frontline retail staff survey, workplace friendship block (questionnaire items 33, 34, 36, 37)","Chinese",NA,NA,"I feel I can truly trust many of my coworkers.",NA,NA,4
"qiang_2025_workplace_friendship","qiang_2025_workplace_friendship_1","fr4","Qiang et al. (2025) frontline retail staff survey, workplace friendship block (questionnaire items 33, 34, 36, 37)","Chinese",NA,NA,"I feel I can truly trust many of my coworkers.",NA,"Strongly agree",5
