"table","section_id","item","instrument","language","instructions","section_prompt","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"avilatamayo_2022_work_life","avilatamayo_2022_work_life_1","Work_Life_5.1_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q; Mory et al., 2016), Spanish-speaking version - Work-life balance dimension","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,"La organización ofrece a todos los padres y madres programas interesantes de balance vida – trabajo (por ejemplo: instalaciones de cuidado de niños).","With regards to a good balance between work and private life, the company offers all parents attractive programmes (e.g. child care facilities)",NA,"totalmente en desacuerdo","Totally disagree",1
"avilatamayo_2022_work_life","avilatamayo_2022_work_life_1","Work_Life_5.1_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q; Mory et al., 2016), Spanish-speaking version - Work-life balance dimension","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,"La organización ofrece a todos los padres y madres programas interesantes de balance vida – trabajo (por ejemplo: instalaciones de cuidado de niños).","With regards to a good balance between work and private life, the company offers all parents attractive programmes (e.g. child care facilities)",NA,"en desacuerdo","Disagree",2
"avilatamayo_2022_work_life","avilatamayo_2022_work_life_1","Work_Life_5.1_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q; Mory et al., 2016), Spanish-speaking version - Work-life balance dimension","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,"La organización ofrece a todos los padres y madres programas interesantes de balance vida – trabajo (por ejemplo: instalaciones de cuidado de niños).","With regards to a good balance between work and private life, the company offers all parents attractive programmes (e.g. child care facilities)",NA,"parcialmente en desacuerdo","Partially disagree",3
"avilatamayo_2022_work_life","avilatamayo_2022_work_life_1","Work_Life_5.1_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q; Mory et al., 2016), Spanish-speaking version - Work-life balance dimension","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,"La organización ofrece a todos los padres y madres programas interesantes de balance vida – trabajo (por ejemplo: instalaciones de cuidado de niños).","With regards to a good balance between work and private life, the company offers all parents attractive programmes (e.g. child care facilities)",NA,"ni de acuerdo, ni en desacuerdo","Not in disagree or agree",4
"avilatamayo_2022_work_life","avilatamayo_2022_work_life_1","Work_Life_5.1_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q; Mory et al., 2016), Spanish-speaking version - Work-life balance dimension","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,"La organización ofrece a todos los padres y madres programas interesantes de balance vida – trabajo (por ejemplo: instalaciones de cuidado de niños).","With regards to a good balance between work and private life, the company offers all parents attractive programmes (e.g. child care facilities)",NA,"parcialmente de acuerdo","Partially agree",5
"avilatamayo_2022_work_life","avilatamayo_2022_work_life_1","Work_Life_5.1_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q; Mory et al., 2016), Spanish-speaking version - Work-life balance dimension","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,"La organización ofrece a todos los padres y madres programas interesantes de balance vida – trabajo (por ejemplo: instalaciones de cuidado de niños).","With regards to a good balance between work and private life, the company offers all parents attractive programmes (e.g. child care facilities)",NA,"de acuerdo","Agree",6
"avilatamayo_2022_work_life","avilatamayo_2022_work_life_1","Work_Life_5.1_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q; Mory et al., 2016), Spanish-speaking version - Work-life balance dimension","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,"La organización ofrece a todos los padres y madres programas interesantes de balance vida – trabajo (por ejemplo: instalaciones de cuidado de niños).","With regards to a good balance between work and private life, the company offers all parents attractive programmes (e.g. child care facilities)",NA,"totalmente de acuerdo","Totally agree",7
"avilatamayo_2022_work_life","avilatamayo_2022_work_life_1","Work_Life_5.2_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q; Mory et al., 2016), Spanish-speaking version - Work-life balance dimension","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,"Con el objetivo de garantizar un buen balance vida – trabajo, la organización ofrece a sus trabajadores opciones flexibles de horario de trabajo.","To ensure a good balance between work and private life, the company offers its employees flexible working time options",NA,"totalmente en desacuerdo","Totally disagree",1
"avilatamayo_2022_work_life","avilatamayo_2022_work_life_1","Work_Life_5.2_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q; Mory et al., 2016), Spanish-speaking version - Work-life balance dimension","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,"Con el objetivo de garantizar un buen balance vida – trabajo, la organización ofrece a sus trabajadores opciones flexibles de horario de trabajo.","To ensure a good balance between work and private life, the company offers its employees flexible working time options",NA,"en desacuerdo","Disagree",2
"avilatamayo_2022_work_life","avilatamayo_2022_work_life_1","Work_Life_5.2_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q; Mory et al., 2016), Spanish-speaking version - Work-life balance dimension","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,"Con el objetivo de garantizar un buen balance vida – trabajo, la organización ofrece a sus trabajadores opciones flexibles de horario de trabajo.","To ensure a good balance between work and private life, the company offers its employees flexible working time options",NA,"parcialmente en desacuerdo","Partially disagree",3
"avilatamayo_2022_work_life","avilatamayo_2022_work_life_1","Work_Life_5.2_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q; Mory et al., 2016), Spanish-speaking version - Work-life balance dimension","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,"Con el objetivo de garantizar un buen balance vida – trabajo, la organización ofrece a sus trabajadores opciones flexibles de horario de trabajo.","To ensure a good balance between work and private life, the company offers its employees flexible working time options",NA,"ni de acuerdo, ni en desacuerdo","Not in disagree or agree",4
"avilatamayo_2022_work_life","avilatamayo_2022_work_life_1","Work_Life_5.2_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q; Mory et al., 2016), Spanish-speaking version - Work-life balance dimension","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,"Con el objetivo de garantizar un buen balance vida – trabajo, la organización ofrece a sus trabajadores opciones flexibles de horario de trabajo.","To ensure a good balance between work and private life, the company offers its employees flexible working time options",NA,"parcialmente de acuerdo","Partially agree",5
"avilatamayo_2022_work_life","avilatamayo_2022_work_life_1","Work_Life_5.2_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q; Mory et al., 2016), Spanish-speaking version - Work-life balance dimension","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,"Con el objetivo de garantizar un buen balance vida – trabajo, la organización ofrece a sus trabajadores opciones flexibles de horario de trabajo.","To ensure a good balance between work and private life, the company offers its employees flexible working time options",NA,"de acuerdo","Agree",6
"avilatamayo_2022_work_life","avilatamayo_2022_work_life_1","Work_Life_5.2_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q; Mory et al., 2016), Spanish-speaking version - Work-life balance dimension","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,"Con el objetivo de garantizar un buen balance vida – trabajo, la organización ofrece a sus trabajadores opciones flexibles de horario de trabajo.","To ensure a good balance between work and private life, the company offers its employees flexible working time options",NA,"totalmente de acuerdo","Totally agree",7
"avilatamayo_2022_work_life","avilatamayo_2022_work_life_1","Work_Life_5.4_1","Internal Corporate Social Responsibility Questionnaire (ICSR Q; Mory et al., 2016), Spanish-speaking version - Work-life balance dimension","Spanish","Las siguientes preguntas hacen referencia a varias características que se pueden presentar en su actual trabajo. Usando la escala que se presenta a continuación, indique en qué medida está de acuerdo con cada afirmación (1 = totalmente en desacuerdo, 2 = en desacuerdo, 3 = parcialmente en desacuerdo, 4 = ni de acuerdo, ni en desacuerdo, 5 = parcialmente de acuerdo, 6 = de acuerdo, 7 = totalmente de acuerdo.",NA,"La organización ayuda a todos sus trabajadores a coordinar su vida personal y laboral de la mejor manera posible, con el objetivo de que se cree un equilibrio saludable entre el trabajo y la vida privada.","The company helps all employees to coordinate their private and professional life in the best possible way, so that a healthy balance between work and private life is created",NA,"totalmente en desacuerdo","Totally disagree",1
