"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"mede_2025_goals_tackle","mede_2025_goals_tackle_1","GOALS_TACKLE_health","Perceived goals of science (TISP core questionnaire, block GOALS, GOALS_TACKLE)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","How strongly do you believe that science aims to tackle these goals?",NA,"Improving public health",NA,"Not at all",1
"mede_2025_goals_tackle","mede_2025_goals_tackle_1","GOALS_TACKLE_health","Perceived goals of science (TISP core questionnaire, block GOALS, GOALS_TACKLE)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","How strongly do you believe that science aims to tackle these goals?",NA,"Improving public health",NA,NA,2
"mede_2025_goals_tackle","mede_2025_goals_tackle_1","GOALS_TACKLE_health","Perceived goals of science (TISP core questionnaire, block GOALS, GOALS_TACKLE)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","How strongly do you believe that science aims to tackle these goals?",NA,"Improving public health",NA,NA,3
"mede_2025_goals_tackle","mede_2025_goals_tackle_1","GOALS_TACKLE_health","Perceived goals of science (TISP core questionnaire, block GOALS, GOALS_TACKLE)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","How strongly do you believe that science aims to tackle these goals?",NA,"Improving public health",NA,NA,4
"mede_2025_goals_tackle","mede_2025_goals_tackle_1","GOALS_TACKLE_health","Perceived goals of science (TISP core questionnaire, block GOALS, GOALS_TACKLE)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","How strongly do you believe that science aims to tackle these goals?",NA,"Improving public health",NA,"Very strongly",5
"mede_2025_goals_tackle","mede_2025_goals_tackle_1","GOALS_TACKLE_energy","Perceived goals of science (TISP core questionnaire, block GOALS, GOALS_TACKLE)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","How strongly do you believe that science aims to tackle these goals?",NA,"Solving energy problems (renewable sources, energy security)",NA,"Not at all",1
"mede_2025_goals_tackle","mede_2025_goals_tackle_1","GOALS_TACKLE_energy","Perceived goals of science (TISP core questionnaire, block GOALS, GOALS_TACKLE)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","How strongly do you believe that science aims to tackle these goals?",NA,"Solving energy problems (renewable sources, energy security)",NA,NA,2
"mede_2025_goals_tackle","mede_2025_goals_tackle_1","GOALS_TACKLE_energy","Perceived goals of science (TISP core questionnaire, block GOALS, GOALS_TACKLE)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","How strongly do you believe that science aims to tackle these goals?",NA,"Solving energy problems (renewable sources, energy security)",NA,NA,3
"mede_2025_goals_tackle","mede_2025_goals_tackle_1","GOALS_TACKLE_energy","Perceived goals of science (TISP core questionnaire, block GOALS, GOALS_TACKLE)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","How strongly do you believe that science aims to tackle these goals?",NA,"Solving energy problems (renewable sources, energy security)",NA,NA,4
"mede_2025_goals_tackle","mede_2025_goals_tackle_1","GOALS_TACKLE_energy","Perceived goals of science (TISP core questionnaire, block GOALS, GOALS_TACKLE)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","How strongly do you believe that science aims to tackle these goals?",NA,"Solving energy problems (renewable sources, energy security)",NA,"Very strongly",5
"mede_2025_goals_tackle","mede_2025_goals_tackle_1","GOALS_TACKLE_poverty","Perceived goals of science (TISP core questionnaire, block GOALS, GOALS_TACKLE)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","How strongly do you believe that science aims to tackle these goals?",NA,"Reducing poverty",NA,"Not at all",1
"mede_2025_goals_tackle","mede_2025_goals_tackle_1","GOALS_TACKLE_poverty","Perceived goals of science (TISP core questionnaire, block GOALS, GOALS_TACKLE)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","How strongly do you believe that science aims to tackle these goals?",NA,"Reducing poverty",NA,NA,2
"mede_2025_goals_tackle","mede_2025_goals_tackle_1","GOALS_TACKLE_poverty","Perceived goals of science (TISP core questionnaire, block GOALS, GOALS_TACKLE)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","How strongly do you believe that science aims to tackle these goals?",NA,"Reducing poverty",NA,NA,3
"mede_2025_goals_tackle","mede_2025_goals_tackle_1","GOALS_TACKLE_poverty","Perceived goals of science (TISP core questionnaire, block GOALS, GOALS_TACKLE)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","How strongly do you believe that science aims to tackle these goals?",NA,"Reducing poverty",NA,NA,4
"mede_2025_goals_tackle","mede_2025_goals_tackle_1","GOALS_TACKLE_poverty","Perceived goals of science (TISP core questionnaire, block GOALS, GOALS_TACKLE)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","How strongly do you believe that science aims to tackle these goals?",NA,"Reducing poverty",NA,"Very strongly",5
"mede_2025_goals_tackle","mede_2025_goals_tackle_1","GOALS_TACKLE_defense","Perceived goals of science (TISP core questionnaire, block GOALS, GOALS_TACKLE)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","How strongly do you believe that science aims to tackle these goals?",NA,"Developing defense and military technology",NA,"Not at all",1
"mede_2025_goals_tackle","mede_2025_goals_tackle_1","GOALS_TACKLE_defense","Perceived goals of science (TISP core questionnaire, block GOALS, GOALS_TACKLE)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","How strongly do you believe that science aims to tackle these goals?",NA,"Developing defense and military technology",NA,NA,2
"mede_2025_goals_tackle","mede_2025_goals_tackle_1","GOALS_TACKLE_defense","Perceived goals of science (TISP core questionnaire, block GOALS, GOALS_TACKLE)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","How strongly do you believe that science aims to tackle these goals?",NA,"Developing defense and military technology",NA,NA,3
