"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"mede_2025_normperc","mede_2025_normperc_1","NORMPERC_integrate","Normative perceptions of science and society (TISP core questionnaire, block NORMPERC)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about the relationship of science and politics. To what extent do you agree or disagree with the following statements?",NA,"Scientists should work closely with politicians to integrate scientific results into policy-making.",NA,"Strongly disagree",1
"mede_2025_normperc","mede_2025_normperc_1","NORMPERC_integrate","Normative perceptions of science and society (TISP core questionnaire, block NORMPERC)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about the relationship of science and politics. To what extent do you agree or disagree with the following statements?",NA,"Scientists should work closely with politicians to integrate scientific results into policy-making.",NA,NA,2
"mede_2025_normperc","mede_2025_normperc_1","NORMPERC_integrate","Normative perceptions of science and society (TISP core questionnaire, block NORMPERC)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about the relationship of science and politics. To what extent do you agree or disagree with the following statements?",NA,"Scientists should work closely with politicians to integrate scientific results into policy-making.",NA,NA,3
"mede_2025_normperc","mede_2025_normperc_1","NORMPERC_integrate","Normative perceptions of science and society (TISP core questionnaire, block NORMPERC)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about the relationship of science and politics. To what extent do you agree or disagree with the following statements?",NA,"Scientists should work closely with politicians to integrate scientific results into policy-making.",NA,NA,4
"mede_2025_normperc","mede_2025_normperc_1","NORMPERC_integrate","Normative perceptions of science and society (TISP core questionnaire, block NORMPERC)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about the relationship of science and politics. To what extent do you agree or disagree with the following statements?",NA,"Scientists should work closely with politicians to integrate scientific results into policy-making.",NA,"Strongly agree",5
"mede_2025_normperc","mede_2025_normperc_1","NORMPERC_advocate","Normative perceptions of science and society (TISP core questionnaire, block NORMPERC)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about the relationship of science and politics. To what extent do you agree or disagree with the following statements?",NA,"Scientists should actively advocate for specific policies.",NA,"Strongly disagree",1
"mede_2025_normperc","mede_2025_normperc_1","NORMPERC_advocate","Normative perceptions of science and society (TISP core questionnaire, block NORMPERC)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about the relationship of science and politics. To what extent do you agree or disagree with the following statements?",NA,"Scientists should actively advocate for specific policies.",NA,NA,2
"mede_2025_normperc","mede_2025_normperc_1","NORMPERC_advocate","Normative perceptions of science and society (TISP core questionnaire, block NORMPERC)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about the relationship of science and politics. To what extent do you agree or disagree with the following statements?",NA,"Scientists should actively advocate for specific policies.",NA,NA,3
"mede_2025_normperc","mede_2025_normperc_1","NORMPERC_advocate","Normative perceptions of science and society (TISP core questionnaire, block NORMPERC)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about the relationship of science and politics. To what extent do you agree or disagree with the following statements?",NA,"Scientists should actively advocate for specific policies.",NA,NA,4
"mede_2025_normperc","mede_2025_normperc_1","NORMPERC_advocate","Normative perceptions of science and society (TISP core questionnaire, block NORMPERC)","English; Albanian; Egyptian Arabic; Modern Arabic; Standard Arabic; Bengali; Bulgarian; Czech; Danish; Dutch; Filipino; Finnish; French; Georgian; German; Greek; Hebrew; Hungarian; Indonesian; Italian; Japanese; Kazakh; Korean; Mandarin (simplified); Mandarin (traditional); Norwegian; Polish; Portuguese; Romanian; Russian; Serbian; Slovak; Slovenian; Spanish; Swedish; Turkish; Ukrainian","The following questions are about the relationship of science and politics. To what extent do you agree or disagree with the following statements?",NA,"Scientists should actively advocate for specific policies.",NA,"Strongly agree",5
