"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"mental_health_wang_2024_phq","mental_health_wang_2024_phq_1","PHQ9.1","Patient Health Questionnaire-9 (PHQ-9)","Chinese","Over the last 2 weeks, how often have you been bothered by any of the following problems?",NA,"Little interest or pleasure in doing things",NA,"Not at all",1
"mental_health_wang_2024_phq","mental_health_wang_2024_phq_1","PHQ9.1","Patient Health Questionnaire-9 (PHQ-9)","Chinese","Over the last 2 weeks, how often have you been bothered by any of the following problems?",NA,"Little interest or pleasure in doing things",NA,"Several days",2
"mental_health_wang_2024_phq","mental_health_wang_2024_phq_1","PHQ9.1","Patient Health Questionnaire-9 (PHQ-9)","Chinese","Over the last 2 weeks, how often have you been bothered by any of the following problems?",NA,"Little interest or pleasure in doing things",NA,"More than half the days",3
"mental_health_wang_2024_phq","mental_health_wang_2024_phq_1","PHQ9.1","Patient Health Questionnaire-9 (PHQ-9)","Chinese","Over the last 2 weeks, how often have you been bothered by any of the following problems?",NA,"Little interest or pleasure in doing things",NA,"Nearly every day",4
"mental_health_wang_2024_phq","mental_health_wang_2024_phq_1","PHQ9.2","Patient Health Questionnaire-9 (PHQ-9)","Chinese","Over the last 2 weeks, how often have you been bothered by any of the following problems?",NA,"Feeling down, depressed, or hopeless",NA,"Not at all",1
"mental_health_wang_2024_phq","mental_health_wang_2024_phq_1","PHQ9.2","Patient Health Questionnaire-9 (PHQ-9)","Chinese","Over the last 2 weeks, how often have you been bothered by any of the following problems?",NA,"Feeling down, depressed, or hopeless",NA,"Several days",2
"mental_health_wang_2024_phq","mental_health_wang_2024_phq_1","PHQ9.2","Patient Health Questionnaire-9 (PHQ-9)","Chinese","Over the last 2 weeks, how often have you been bothered by any of the following problems?",NA,"Feeling down, depressed, or hopeless",NA,"More than half the days",3
"mental_health_wang_2024_phq","mental_health_wang_2024_phq_1","PHQ9.2","Patient Health Questionnaire-9 (PHQ-9)","Chinese","Over the last 2 weeks, how often have you been bothered by any of the following problems?",NA,"Feeling down, depressed, or hopeless",NA,"Nearly every day",4
"mental_health_wang_2024_phq","mental_health_wang_2024_phq_1","PHQ9.3","Patient Health Questionnaire-9 (PHQ-9)","Chinese","Over the last 2 weeks, how often have you been bothered by any of the following problems?",NA,"Trouble falling or staying asleep, or sleeping too much",NA,"Not at all",1
"mental_health_wang_2024_phq","mental_health_wang_2024_phq_1","PHQ9.3","Patient Health Questionnaire-9 (PHQ-9)","Chinese","Over the last 2 weeks, how often have you been bothered by any of the following problems?",NA,"Trouble falling or staying asleep, or sleeping too much",NA,"Several days",2
"mental_health_wang_2024_phq","mental_health_wang_2024_phq_1","PHQ9.3","Patient Health Questionnaire-9 (PHQ-9)","Chinese","Over the last 2 weeks, how often have you been bothered by any of the following problems?",NA,"Trouble falling or staying asleep, or sleeping too much",NA,"More than half the days",3
"mental_health_wang_2024_phq","mental_health_wang_2024_phq_1","PHQ9.3","Patient Health Questionnaire-9 (PHQ-9)","Chinese","Over the last 2 weeks, how often have you been bothered by any of the following problems?",NA,"Trouble falling or staying asleep, or sleeping too much",NA,"Nearly every day",4
"mental_health_wang_2024_phq","mental_health_wang_2024_phq_1","PHQ9.4","Patient Health Questionnaire-9 (PHQ-9)","Chinese","Over the last 2 weeks, how often have you been bothered by any of the following problems?",NA,"Feeling tired or having little energy",NA,"Not at all",1
