"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"alan_2018_student_gender_attitudes","alan_2018_student_gender_attitudes_1","ss_gender_1","Student Survey - Gender (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Girls cannot play football.",NA,"strongly agree",1
"alan_2018_student_gender_attitudes","alan_2018_student_gender_attitudes_1","ss_gender_1","Student Survey - Gender (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Girls cannot play football.",NA,NA,2
"alan_2018_student_gender_attitudes","alan_2018_student_gender_attitudes_1","ss_gender_1","Student Survey - Gender (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Girls cannot play football.",NA,NA,3
"alan_2018_student_gender_attitudes","alan_2018_student_gender_attitudes_1","ss_gender_1","Student Survey - Gender (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Girls cannot play football.",NA,"strongly disagree",4
"alan_2018_student_gender_attitudes","alan_2018_student_gender_attitudes_1","ss_gender_2","Student Survey - Gender (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Boys are better at maths.",NA,"strongly agree",1
"alan_2018_student_gender_attitudes","alan_2018_student_gender_attitudes_1","ss_gender_2","Student Survey - Gender (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Boys are better at maths.",NA,NA,2
"alan_2018_student_gender_attitudes","alan_2018_student_gender_attitudes_1","ss_gender_2","Student Survey - Gender (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Boys are better at maths.",NA,NA,3
"alan_2018_student_gender_attitudes","alan_2018_student_gender_attitudes_1","ss_gender_2","Student Survey - Gender (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Boys are better at maths.",NA,"strongly disagree",4
"alan_2018_student_gender_attitudes","alan_2018_student_gender_attitudes_1","ss_gender_3","Student Survey - Gender (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"It is the father’s responsibility to earn a living in a family, and it is the mother’s responsibility to take care of the children.",NA,"strongly agree",1
"alan_2018_student_gender_attitudes","alan_2018_student_gender_attitudes_1","ss_gender_3","Student Survey - Gender (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"It is the father’s responsibility to earn a living in a family, and it is the mother’s responsibility to take care of the children.",NA,NA,2
"alan_2018_student_gender_attitudes","alan_2018_student_gender_attitudes_1","ss_gender_3","Student Survey - Gender (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"It is the father’s responsibility to earn a living in a family, and it is the mother’s responsibility to take care of the children.",NA,NA,3
"alan_2018_student_gender_attitudes","alan_2018_student_gender_attitudes_1","ss_gender_3","Student Survey - Gender (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"It is the father’s responsibility to earn a living in a family, and it is the mother’s responsibility to take care of the children.",NA,"strongly disagree",4
"alan_2018_student_gender_attitudes","alan_2018_student_gender_attitudes_1","ss_gender_4","Student Survey - Gender (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"It is more natural for girls to help with housework than boys.",NA,"strongly agree",1
"alan_2018_student_gender_attitudes","alan_2018_student_gender_attitudes_1","ss_gender_4","Student Survey - Gender (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"It is more natural for girls to help with housework than boys.",NA,NA,2
"alan_2018_student_gender_attitudes","alan_2018_student_gender_attitudes_1","ss_gender_4","Student Survey - Gender (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"It is more natural for girls to help with housework than boys.",NA,NA,3
"alan_2018_student_gender_attitudes","alan_2018_student_gender_attitudes_1","ss_gender_4","Student Survey - Gender (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"It is more natural for girls to help with housework than boys.",NA,"strongly disagree",4
"alan_2018_student_gender_attitudes","alan_2018_student_gender_attitudes_1","ss_gender_5","Student Survey - Gender (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Being an astronaut is not a suitable job for a woman.",NA,"strongly agree",1
"alan_2018_student_gender_attitudes","alan_2018_student_gender_attitudes_1","ss_gender_5","Student Survey - Gender (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Being an astronaut is not a suitable job for a woman.",NA,NA,2
"alan_2018_student_gender_attitudes","alan_2018_student_gender_attitudes_1","ss_gender_5","Student Survey - Gender (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Being an astronaut is not a suitable job for a woman.",NA,NA,3
"alan_2018_student_gender_attitudes","alan_2018_student_gender_attitudes_1","ss_gender_5","Student Survey - Gender (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Being an astronaut is not a suitable job for a woman.",NA,"strongly disagree",4
"alan_2018_student_gender_attitudes","alan_2018_student_gender_attitudes_1","ss_gender_6","Student Survey - Gender (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Being a nurse is not a suitable profession for a man.",NA,"strongly agree",1
"alan_2018_student_gender_attitudes","alan_2018_student_gender_attitudes_1","ss_gender_6","Student Survey - Gender (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Being a nurse is not a suitable profession for a man.",NA,NA,2
"alan_2018_student_gender_attitudes","alan_2018_student_gender_attitudes_1","ss_gender_6","Student Survey - Gender (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Being a nurse is not a suitable profession for a man.",NA,NA,3
"alan_2018_student_gender_attitudes","alan_2018_student_gender_attitudes_1","ss_gender_6","Student Survey - Gender (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Being a nurse is not a suitable profession for a man.",NA,"strongly disagree",4
"alan_2018_student_gender_attitudes","alan_2018_student_gender_attitudes_1","ss_gender_7","Student Survey - Gender (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Men cannot sew well even if they try hard to learn it.",NA,"strongly agree",1
"alan_2018_student_gender_attitudes","alan_2018_student_gender_attitudes_1","ss_gender_7","Student Survey - Gender (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Men cannot sew well even if they try hard to learn it.",NA,NA,2
"alan_2018_student_gender_attitudes","alan_2018_student_gender_attitudes_1","ss_gender_7","Student Survey - Gender (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Men cannot sew well even if they try hard to learn it.",NA,NA,3
"alan_2018_student_gender_attitudes","alan_2018_student_gender_attitudes_1","ss_gender_7","Student Survey - Gender (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Men cannot sew well even if they try hard to learn it.",NA,"strongly disagree",4
