"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"alan_2018_teacher_extrinsic_motivation","alan_2018_teacher_extrinsic_motivation_1","ts_ext_1","Teacher Survey - Teaching Styles: Extrinsic vs. Intrinsic Motivator (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Punishment is necessary to attain a disciplined and ordered classroom environment.",NA,"I strongly disagree",1
"alan_2018_teacher_extrinsic_motivation","alan_2018_teacher_extrinsic_motivation_1","ts_ext_1","Teacher Survey - Teaching Styles: Extrinsic vs. Intrinsic Motivator (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Punishment is necessary to attain a disciplined and ordered classroom environment.",NA,"I disagree",2
"alan_2018_teacher_extrinsic_motivation","alan_2018_teacher_extrinsic_motivation_1","ts_ext_1","Teacher Survey - Teaching Styles: Extrinsic vs. Intrinsic Motivator (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Punishment is necessary to attain a disciplined and ordered classroom environment.",NA,"I agree",3
"alan_2018_teacher_extrinsic_motivation","alan_2018_teacher_extrinsic_motivation_1","ts_ext_1","Teacher Survey - Teaching Styles: Extrinsic vs. Intrinsic Motivator (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Punishment is necessary to attain a disciplined and ordered classroom environment.",NA,"I strongly agree",4
"alan_2018_teacher_extrinsic_motivation","alan_2018_teacher_extrinsic_motivation_1","ts_ext_2","Teacher Survey - Teaching Styles: Extrinsic vs. Intrinsic Motivator (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"I often reward students (applauding, giving stars etc.) to elicit the outcomes and behaviors that I aim for.",NA,"I strongly disagree",1
"alan_2018_teacher_extrinsic_motivation","alan_2018_teacher_extrinsic_motivation_1","ts_ext_2","Teacher Survey - Teaching Styles: Extrinsic vs. Intrinsic Motivator (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"I often reward students (applauding, giving stars etc.) to elicit the outcomes and behaviors that I aim for.",NA,"I disagree",2
"alan_2018_teacher_extrinsic_motivation","alan_2018_teacher_extrinsic_motivation_1","ts_ext_2","Teacher Survey - Teaching Styles: Extrinsic vs. Intrinsic Motivator (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"I often reward students (applauding, giving stars etc.) to elicit the outcomes and behaviors that I aim for.",NA,"I agree",3
"alan_2018_teacher_extrinsic_motivation","alan_2018_teacher_extrinsic_motivation_1","ts_ext_2","Teacher Survey - Teaching Styles: Extrinsic vs. Intrinsic Motivator (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"I often reward students (applauding, giving stars etc.) to elicit the outcomes and behaviors that I aim for.",NA,"I strongly agree",4
"alan_2018_teacher_extrinsic_motivation","alan_2018_teacher_extrinsic_motivation_1","ts_ext_3","Teacher Survey - Teaching Styles: Extrinsic vs. Intrinsic Motivator (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"I often punish students (grounding them on the breaks, making them sit alone etc.) to elicit the outcomes and behaviors that I aim for.",NA,"I strongly disagree",1
"alan_2018_teacher_extrinsic_motivation","alan_2018_teacher_extrinsic_motivation_1","ts_ext_3","Teacher Survey - Teaching Styles: Extrinsic vs. Intrinsic Motivator (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"I often punish students (grounding them on the breaks, making them sit alone etc.) to elicit the outcomes and behaviors that I aim for.",NA,"I disagree",2
"alan_2018_teacher_extrinsic_motivation","alan_2018_teacher_extrinsic_motivation_1","ts_ext_3","Teacher Survey - Teaching Styles: Extrinsic vs. Intrinsic Motivator (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"I often punish students (grounding them on the breaks, making them sit alone etc.) to elicit the outcomes and behaviors that I aim for.",NA,"I agree",3
"alan_2018_teacher_extrinsic_motivation","alan_2018_teacher_extrinsic_motivation_1","ts_ext_3","Teacher Survey - Teaching Styles: Extrinsic vs. Intrinsic Motivator (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"I often punish students (grounding them on the breaks, making them sit alone etc.) to elicit the outcomes and behaviors that I aim for.",NA,"I strongly agree",4
"alan_2018_teacher_extrinsic_motivation","alan_2018_teacher_extrinsic_motivation_1","ts_ext_4","Teacher Survey - Teaching Styles: Extrinsic vs. Intrinsic Motivator (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Rewarding behaviors or outcomes with material incentives (giving them stars and stickers etc.) prevents students from developing intrinsic motivation.",NA,"I strongly agree",1
"alan_2018_teacher_extrinsic_motivation","alan_2018_teacher_extrinsic_motivation_1","ts_ext_4","Teacher Survey - Teaching Styles: Extrinsic vs. Intrinsic Motivator (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Rewarding behaviors or outcomes with material incentives (giving them stars and stickers etc.) prevents students from developing intrinsic motivation.",NA,"I agree",2
"alan_2018_teacher_extrinsic_motivation","alan_2018_teacher_extrinsic_motivation_1","ts_ext_4","Teacher Survey - Teaching Styles: Extrinsic vs. Intrinsic Motivator (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Rewarding behaviors or outcomes with material incentives (giving them stars and stickers etc.) prevents students from developing intrinsic motivation.",NA,"I disagree",3
"alan_2018_teacher_extrinsic_motivation","alan_2018_teacher_extrinsic_motivation_1","ts_ext_4","Teacher Survey - Teaching Styles: Extrinsic vs. Intrinsic Motivator (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Rewarding behaviors or outcomes with material incentives (giving them stars and stickers etc.) prevents students from developing intrinsic motivation.",NA,"I strongly disagree",4
