source,journal,doi,title,url,license,flag,reasons,data_availability,external_link,data_file,n_responses,n_participants,n_items,density,n_other_files
plos,plosone,10.1371/journal.pone.0286204,Implementation outcomes and strategies for delivering evidence-based hypertension interventions in lower-middle-income countries: Evidence from a multi-country consortium for hypertension control,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0286204,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,All relevant data are within the paper and its  Supporting Information  files.,,,,,,,
plos,plosone,10.1371/journal.pone.0194992,A performance-based evaluation of chemically similar (carbonate) tempers from Late Prehistoric (AD 1200-1700) Ohio: Implications for human selection and production of ceramic technology,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0194992,cc-by,below_min_n,"Only 76 distinct respondents — below the IRW floor of 100. Skip; no human review needed. | SI caption: Instron value generated for each sample: Peak load, modulus ",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0194992_S1_Dataset.xlsx,456,76,6,1.0,0
plos,plosone,10.1371/journal.pone.0094938,Age-Related Tooth Wear Differs between Forest and Savanna Primates,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0094938,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,,,,,,,,
plos,plosone,10.1371/journal.pone.0353010,"Resilience factors, pain, and physical activity in adolescent chronic musculoskeletal pain: Design and protocol of a pilot phase 2 single-group, non-randomized clinical trial",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0353010,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,"No datasets were generated or analysed during the current study because this manuscript describes a study protocol. All relevant data generated during the study will be made available upon study completion in accordance with institutional policies, participant consent, and NIH Data Management and Sh",,,,,,,
plos,plosone,10.1371/journal.pone.0292398,The influence of learning strategies and the environment on Chinese L3 English learners’ motivation to learn phonetic symbols: The mediating role of self-efficacy,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0292398,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,All relevant data are within the paper and its  Supporting Information  files.,,,,,,,
plos,plosone,10.1371/journal.pone.0241585,Predictors of maternal parenting self-efficacy for infants and toddlers: A Jordanian study,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0241585,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,Data cannot be shared publicly because of some sensitive information. Data are available from the JUST Institutional Data for researchers who meet the criteria for access to confidential data. For data access email Dr. Abedallh Kasem ( aykasem2@gmail.com ).,,,,,,,
plos,plosone,10.1371/journal.pone.0306558,Effect of an educational intervention based on self-efficacy theory and health literacy skills on preventive behaviors of urinary tract infection in pregnant women: A quasi-experimental study,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0306558,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,We confirm at this time Our submission contains all raw data required to replicate the results of our study. All relevant data are within the manuscript and its  Supporting Information  files.,,,,,,,
plos,plosone,10.1371/journal.pone.0300165,Resilience among Turkish adolescents: A multi-level approach,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0300165,cc-by,no_usable_file,no tabular-format Supporting Information file on article page; Data Availability points elsewhere: https://figshare.com/s/7f847cdab0637d9ee662,All data files are available from the Figshare.  10.6084/m9.figshare.25706454   https://figshare.com/s/7f847cdab0637d9ee662 .,https://figshare.com/s/7f847cdab0637d9ee662,,,,,,
plos,plosone,10.1371/journal.pone.0110770,Hippocampal and Left Subcallosal Anterior Cingulate Atrophy in Psychotic Depression,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0110770,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,The authors confirm that all data underlying the findings are fully available without restriction. All relevant data are within the paper and its Supporting Information files.,,,,,,,
plos,plosone,10.1371/journal.pone.0063691,Abnormal Baseline Brain Activity in Non-Depressed Parkinson’s Disease and Depressed Parkinson’s Disease: A Resting-State Functional Magnetic Resonance Imaging Study,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0063691,unknown,no_usable_file,no tabular-format Supporting Information file on article page,,,,,,,,
plos,plosone,10.1371/journal.pone.0127760,Depression among Asian-American Adults in the Community: Systematic Review and Meta-Analysis,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0127760,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,All relevant data are included within the paper and its Supporting Information files.,,,,,,,
plos,plosone,10.1371/journal.pone.0153132,"A Structured Protocol Model of Depression Care versus Clinical Acumen: A Cluster Randomized Trial of the Effects on Depression Screening, Diagnostic Evaluation, and Treatment Uptake in Ugandan HIV Clinics",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0153132,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,"Due to IRB restrictions and the protection of patient privacy, data are not available.",,,,,,,
plos,plosone,10.1371/journal.pone.0339562,Toward a unified understanding of climate anxiety: Examining measures of climate and eco-anxiety,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0339562,cc-by,no_usable_file,no tabular-format Supporting Information file on article page; Data Availability points elsewhere: https://osf.io/wvbd3/,"Supplementary information on the PACE study is accessible at  www.pace-studie.de . The supplement material is available at the Open Science Framework (OSF)&nbsp; https://osf.io/wvbd3/ , including original items of the PACE study, data, code and output.",https://osf.io/wvbd3/,,,,,,
plos,plosone,10.1371/journal.pone.0143120,Relations of Distinct Psychopathic Personality Traits with Anxiety and Fear: Findings from Offenders and Non-Offenders,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0143120,cc-by,human_assistance,"QC failed on: resp_scale_mixed | Column mapping was a low-confidence guess. | QC warnings to review: resp_ordinal*, resp_direction*, imputed_values* | SI caption: Study 1 minimal dataset.   https://doi.org/10.1371/journal.p",All relevant data are within the paper and its Supporting Information files.,,journal.pone.0143120_S1_File.xlsx,4275,285,15,1.0,1
plos,plosone,10.1371/journal.pone.0212667,Transgenerational improvements following child anxiety treatment: An exploratory examination,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0212667,,timeout,exceeded 90s,,,,,,,,
plos,plosone,10.1371/journal.pone.0279164,Tweet you right back: Follower anxiety predicts leader anxiety in social media interactions during the SARS-CoV-2 pandemic,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0279164,cc-by,no_usable_file,no tabular-format Supporting Information file on article page; Data Availability points elsewhere: https://osf.io/3r8z7/,All data are available and can be accessed here:  https://osf.io/3r8z7/ .,https://osf.io/3r8z7/,,,,,,
plos,plosone,10.1371/journal.pone.0276027,Physician burnout and symptom of anxiety and depression: Burnout in Consultant Doctors in Ireland Study (BICDIS),https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0276027,cc-by,no_usable_file,no tabular-format Supporting Information file on article page; Data Availability points elsewhere: https://doi.org/10.17632/95cmh2ftwk.1,"The minimum dataset is available in a public repository (DOI  10.17632/95cmh2ftwk.1 ). Variables which would potentially identify individuals have been removed, but none that would prevent the replication of this analysis.",https://doi.org/10.17632/95cmh2ftwk.1,,,,,,
plos,plosone,10.1371/journal.pone.0320128,"Prevalence, risk and protective factors of burnout among Korean hospitalists",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0320128,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,"Due to the potential risk of identifying individual participants and the sensitive nature of the collected information, the data from this study cannot be publicly shared. However, the full survey questionnaire is available as supplemental information. Researchers who wish to access the data may sub",,,,,,,
plos,plosone,10.1371/journal.pone.0213935,Self-evaluation and professional status as predictors of burnout among nurses in Jordan,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0213935,cc-by,no_usable_file,no tabular-format Supporting Information file on article page; Data Availability points elsewhere: https://figshare.com/articles/Raw_data_xlsx/7636577,The data underlying the results presented in the study are available on the following link:  https://figshare.com/articles/Raw_data_xlsx/7636577 .,https://figshare.com/articles/Raw_data_xlsx/7636577,,,,,,
plos,plosone,10.1371/journal.pone.0162340,"Compared to Palliative Care, Working in Intensive Care More than Doubles the Chances of Burnout: Results from a Nationwide Comparative Study",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0162340,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,"Data is available upon request from the authors. Due to privacy and data protection regulations in Portugal and considering that data refers to personal information of the participant teams and professionals, data cannot be made fully available. All relevant data and information are within the paper",,,,,,,
plos,plosone,10.1371/journal.pone.0105530,Psychological Stress Exerts Effects on Pathogenesis of Hepatitis B via Type-1/Type-2 Cytokines Shift toward Type-2 Cytokine Response,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0105530,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,,,,,,,,
