source,journal,doi,title,url,license,flag,reasons,data_availability,external_link,data_file,n_responses,n_participants,n_items,density,n_other_files
plos,plosone,10.1371/journal.pone.0238475,Assessing the resilience of the belt and road countries and its spatial heterogeneity: A comprehensive approach,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0238475,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['NAME', 'National resilience'] | SI caption: https://doi.org/10.1371/journal.pone.0238475.s001",All relevant data are within the manuscript and its Supporting Information files.,,journal.pone.0238475_S1_File.xls,,,,,0
plos,plosone,10.1371/journal.pone.0291674,A research on urban disaster resilience assessment system for rainstorm and flood disasters: A case study of Beijing,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0291674,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,All data can be obtained from the official statistical yearbook and public documents of the goverment sectors. The specific information on where and how to access the statistical yearbook and government documentation is available in the  Supporting information  files. The URLs are provided.,,,,,,,
plos,plosone,10.1371/journal.pone.0335751,Determining organizational resilience through employee resilient characteristics and supportive HR practices: The moderating effect of managerial resilience,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0335751,cc-by,human_assistance,"Automatic IRW formatting failed — needs a human to map columns to id/item/resp. | Could not confidently identify item columns. | Columns present: ['Unnamed: 0', 'SmartPLS report', 'Unnamed: 2'] | SI caption: IPMA HRM.   https://doi.org/10.1371/journal.pone.0335751.s00",All relevant data are within the manuscript and its  Supporting Information  files.,,journal.pone.0335751_S1_File.xlsx,,,,,4
plos,plosone,10.1371/journal.pone.0294108,Improving social resilience amid the COVID-19 epidemic: A system dynamics model,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0294108,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,All data files are available from the the National Health Commission database (URL  http://www.nhc.gov.cn/ ).,,,,,,,
plos,plosone,10.1371/journal.pone.0307233,Enhancing highway transportation safety resilience during emergencies: A network-based analysis and assessment,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0307233,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,All relevant data are within the manuscript and its  Supporting information  files.,,,,,,,
plos,plosone,10.1371/journal.pone.0177668,Maximum flow-based resilience analysis: From component to system,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0177668,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,All relevant data that constitute the minimal data set required to replicate the findings of the study are within the manuscript.,,,,,,,
plos,plosone,10.1371/journal.pone.0293741,Identification and formation mechanism of key elements of supply chain resilience: Exploration based on grounded theory and verification of SEM,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0293741,cc-by,human_assistance,"QC failed on: dup_id_item | Column mapping was a low-confidence guess. | QC warnings to review: resp_direction*, multi_scale* | SI caption: https://doi.org/10.1371/journal.pone.0293741.s001",All relevant data are within the paper.,,journal.pone.0293741_S1_Data.xlsx,3488,7,32,15.5714,1
plos,plosone,10.1371/journal.pone.0303639,"Spatial evolution, influencing factors and spillover effects of logistics resilience in the Yangtze River Economic Belt",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0303639,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,All relevant data are within the manuscript and its Supporting Information files. The data underlying the results presented in the study are available from the China Urban Statistical Yearbook.,,,,,,,
plos,plosone,10.1371/journal.pone.0234134,Psychometric evaluation of the characteristics of resilience in sports team inventory in China,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0234134,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,All relevant data are within the manuscript and its Supporting Information files.,,,,,,,
plos,plosone,10.1371/journal.pone.0121033,Factors Associated with Resilience of Adult Survivors Five Years after the 2008 Sichuan Earthquake in China,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0121033,cc-by,no_usable_file,no tabular-format Supporting Information file on article page,All relevant data are within the paper.,,,,,,,
