"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","resp","option_text"
"afaya_2020_medication_knowledge","afaya_2020_medication_knowledge_1","kom1_name","Afaya et al. (2020) diabetes knowledge questionnaire - Knowledge of Medication subscale","English; Dagbani",NA,NA,"Do you know the name of the medication(s) you are taking",NA,1,"Yes"
"afaya_2020_medication_knowledge","afaya_2020_medication_knowledge_1","kom1_name","Afaya et al. (2020) diabetes knowledge questionnaire - Knowledge of Medication subscale","English; Dagbani",NA,NA,"Do you know the name of the medication(s) you are taking",NA,2,"No"
"afaya_2020_medication_knowledge","afaya_2020_medication_knowledge_1","kom1_name","Afaya et al. (2020) diabetes knowledge questionnaire - Knowledge of Medication subscale","English; Dagbani",NA,NA,"Do you know the name of the medication(s) you are taking",NA,3,"Don’t know"
"afaya_2020_medication_knowledge","afaya_2020_medication_knowledge_1","kom2_effect","Afaya et al. (2020) diabetes knowledge questionnaire - Knowledge of Medication subscale","English; Dagbani",NA,NA,"Do you know the side effects of your medication",NA,1,"Yes"
"afaya_2020_medication_knowledge","afaya_2020_medication_knowledge_1","kom2_effect","Afaya et al. (2020) diabetes knowledge questionnaire - Knowledge of Medication subscale","English; Dagbani",NA,NA,"Do you know the side effects of your medication",NA,2,"No"
"afaya_2020_medication_knowledge","afaya_2020_medication_knowledge_1","kom2_effect","Afaya et al. (2020) diabetes knowledge questionnaire - Knowledge of Medication subscale","English; Dagbani",NA,NA,"Do you know the side effects of your medication",NA,3,"Don’t know"
"afaya_2020_medication_knowledge","afaya_2020_medication_knowledge_1","kom3_drugs","Afaya et al. (2020) diabetes knowledge questionnaire - Knowledge of Medication subscale","English; Dagbani",NA,NA,"Diabetes drugs are taken for life",NA,1,"Yes"
"afaya_2020_medication_knowledge","afaya_2020_medication_knowledge_1","kom3_drugs","Afaya et al. (2020) diabetes knowledge questionnaire - Knowledge of Medication subscale","English; Dagbani",NA,NA,"Diabetes drugs are taken for life",NA,2,"No"
"afaya_2020_medication_knowledge","afaya_2020_medication_knowledge_1","kom3_drugs","Afaya et al. (2020) diabetes knowledge questionnaire - Knowledge of Medication subscale","English; Dagbani",NA,NA,"Diabetes drugs are taken for life",NA,3,"Don’t know"
"afaya_2020_medication_knowledge","afaya_2020_medication_knowledge_1","kom4_cure","Afaya et al. (2020) diabetes knowledge questionnaire - Knowledge of Medication subscale","English; Dagbani",NA,NA,"Diabetes can be cured with medication",NA,1,"Yes"
"afaya_2020_medication_knowledge","afaya_2020_medication_knowledge_1","kom4_cure","Afaya et al. (2020) diabetes knowledge questionnaire - Knowledge of Medication subscale","English; Dagbani",NA,NA,"Diabetes can be cured with medication",NA,2,"No"
"afaya_2020_medication_knowledge","afaya_2020_medication_knowledge_1","kom4_cure","Afaya et al. (2020) diabetes knowledge questionnaire - Knowledge of Medication subscale","English; Dagbani",NA,NA,"Diabetes can be cured with medication",NA,3,"Don’t know"
"afaya_2020_medication_knowledge","afaya_2020_medication_knowledge_1","kom5_complicate","Afaya et al. (2020) diabetes knowledge questionnaire - Knowledge of Medication subscale","English; Dagbani",NA,NA,"Diabetes patients should take their medication regularly because they are liable to develop complications",NA,1,"Yes"
"afaya_2020_medication_knowledge","afaya_2020_medication_knowledge_1","kom5_complicate","Afaya et al. (2020) diabetes knowledge questionnaire - Knowledge of Medication subscale","English; Dagbani",NA,NA,"Diabetes patients should take their medication regularly because they are liable to develop complications",NA,2,"No"
"afaya_2020_medication_knowledge","afaya_2020_medication_knowledge_1","kom5_complicate","Afaya et al. (2020) diabetes knowledge questionnaire - Knowledge of Medication subscale","English; Dagbani",NA,NA,"Diabetes patients should take their medication regularly because they are liable to develop complications",NA,3,"Don’t know"
"afaya_2020_medication_knowledge","afaya_2020_medication_knowledge_1","kom6_double","Afaya et al. (2020) diabetes knowledge questionnaire - Knowledge of Medication subscale","English; Dagbani",NA,NA,"Do you take double dose when you miss your medication",NA,1,"Yes"
"afaya_2020_medication_knowledge","afaya_2020_medication_knowledge_1","kom6_double","Afaya et al. (2020) diabetes knowledge questionnaire - Knowledge of Medication subscale","English; Dagbani",NA,NA,"Do you take double dose when you miss your medication",NA,2,"No"
"afaya_2020_medication_knowledge","afaya_2020_medication_knowledge_1","kom6_double","Afaya et al. (2020) diabetes knowledge questionnaire - Knowledge of Medication subscale","English; Dagbani",NA,NA,"Do you take double dose when you miss your medication",NA,3,"Don’t know"
"afaya_2020_medication_knowledge","afaya_2020_medication_knowledge_1","kom7_site","Afaya et al. (2020) diabetes knowledge questionnaire - Knowledge of Medication subscale","English; Dagbani",NA,NA,"Do you know the proper site for administering insulin injection",NA,1,"Yes"
"afaya_2020_medication_knowledge","afaya_2020_medication_knowledge_1","kom7_site","Afaya et al. (2020) diabetes knowledge questionnaire - Knowledge of Medication subscale","English; Dagbani",NA,NA,"Do you know the proper site for administering insulin injection",NA,2,"No"
"afaya_2020_medication_knowledge","afaya_2020_medication_knowledge_1","kom7_site","Afaya et al. (2020) diabetes knowledge questionnaire - Knowledge of Medication subscale","English; Dagbani",NA,NA,"Do you know the proper site for administering insulin injection",NA,3,"Don’t know"
"afaya_2020_medication_knowledge","afaya_2020_medication_knowledge_1","kom8_change","Afaya et al. (2020) diabetes knowledge questionnaire - Knowledge of Medication subscale","English; Dagbani",NA,NA,"Do you know when you should change the site for medication",NA,1,"Yes"
"afaya_2020_medication_knowledge","afaya_2020_medication_knowledge_1","kom8_change","Afaya et al. (2020) diabetes knowledge questionnaire - Knowledge of Medication subscale","English; Dagbani",NA,NA,"Do you know when you should change the site for medication",NA,2,"No"
"afaya_2020_medication_knowledge","afaya_2020_medication_knowledge_1","kom8_change","Afaya et al. (2020) diabetes knowledge questionnaire - Knowledge of Medication subscale","English; Dagbani",NA,NA,"Do you know when you should change the site for medication",NA,3,"Don’t know"
"afaya_2020_medication_knowledge","afaya_2020_medication_knowledge_1","kom9_time","Afaya et al. (2020) diabetes knowledge questionnaire - Knowledge of Medication subscale","English; Dagbani",NA,NA,"Do you know the proper timing for administering insulin injection",NA,1,"Yes"
"afaya_2020_medication_knowledge","afaya_2020_medication_knowledge_1","kom9_time","Afaya et al. (2020) diabetes knowledge questionnaire - Knowledge of Medication subscale","English; Dagbani",NA,NA,"Do you know the proper timing for administering insulin injection",NA,2,"No"
"afaya_2020_medication_knowledge","afaya_2020_medication_knowledge_1","kom9_time","Afaya et al. (2020) diabetes knowledge questionnaire - Knowledge of Medication subscale","English; Dagbani",NA,NA,"Do you know the proper timing for administering insulin injection",NA,3,"Don’t know"
"afaya_2020_medication_knowledge","afaya_2020_medication_knowledge_1","kom10_medicine","Afaya et al. (2020) diabetes knowledge questionnaire - Knowledge of Medication subscale","English; Dagbani",NA,NA,"Medication is more important than diet",NA,1,"Yes"
"afaya_2020_medication_knowledge","afaya_2020_medication_knowledge_1","kom10_medicine","Afaya et al. (2020) diabetes knowledge questionnaire - Knowledge of Medication subscale","English; Dagbani",NA,NA,"Medication is more important than diet",NA,2,"No"
"afaya_2020_medication_knowledge","afaya_2020_medication_knowledge_1","kom10_medicine","Afaya et al. (2020) diabetes knowledge questionnaire - Knowledge of Medication subscale","English; Dagbani",NA,NA,"Medication is more important than diet",NA,3,"Don’t know"
