"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"jablonska_2020_rses","jablonska_2020_rses_1","26. In general, I am satisfied with myself.","Rosenberg Self-Esteem Scale","Polish",NA,NA,"W zasadzie jestem zadowolona z siebie samej.",NA,"Całkowicie się nie zgadzam",1,NA,NA,"On the whole, I am satisfied with myself.","I totally disagree"
"jablonska_2020_rses","jablonska_2020_rses_1","26. In general, I am satisfied with myself.","Rosenberg Self-Esteem Scale","Polish",NA,NA,"W zasadzie jestem zadowolona z siebie samej.",NA,"Bardzo się nie zgadzam",2,NA,NA,"On the whole, I am satisfied with myself.","I disagree very much"
"jablonska_2020_rses","jablonska_2020_rses_1","26. In general, I am satisfied with myself.","Rosenberg Self-Esteem Scale","Polish",NA,NA,"W zasadzie jestem zadowolona z siebie samej.",NA,"Raczej się nie zgadzam",3,NA,NA,"On the whole, I am satisfied with myself.","I rather disagree"
"jablonska_2020_rses","jablonska_2020_rses_1","26. In general, I am satisfied with myself.","Rosenberg Self-Esteem Scale","Polish",NA,NA,"W zasadzie jestem zadowolona z siebie samej.",NA,"Jest mi to obojętne",4,NA,NA,"On the whole, I am satisfied with myself.","No opinion"
"jablonska_2020_rses","jablonska_2020_rses_1","26. In general, I am satisfied with myself.","Rosenberg Self-Esteem Scale","Polish",NA,NA,"W zasadzie jestem zadowolona z siebie samej.",NA,"Raczej się zgadzam",5,NA,NA,"On the whole, I am satisfied with myself.","I rather agree"
"jablonska_2020_rses","jablonska_2020_rses_1","26. In general, I am satisfied with myself.","Rosenberg Self-Esteem Scale","Polish",NA,NA,"W zasadzie jestem zadowolona z siebie samej.",NA,"Bardzo się zgadzam",6,NA,NA,"On the whole, I am satisfied with myself.","I agree very much"
"jablonska_2020_rses","jablonska_2020_rses_1","26. In general, I am satisfied with myself.","Rosenberg Self-Esteem Scale","Polish",NA,NA,"W zasadzie jestem zadowolona z siebie samej.",NA,"Całkowicie się zgadzam",7,NA,NA,"On the whole, I am satisfied with myself.","I totally agree"
"jablonska_2020_rses","jablonska_2020_rses_1","27. Sometimes I think I'm useless.","Rosenberg Self-Esteem Scale","Polish",NA,NA,"Czasami myślę, że jestem do niczego.",NA,"Całkowicie się nie zgadzam",1,NA,NA,"At times I think I am no good at all.","I totally disagree"
"jablonska_2020_rses","jablonska_2020_rses_1","27. Sometimes I think I'm useless.","Rosenberg Self-Esteem Scale","Polish",NA,NA,"Czasami myślę, że jestem do niczego.",NA,"Bardzo się nie zgadzam",2,NA,NA,"At times I think I am no good at all.","I disagree very much"
"jablonska_2020_rses","jablonska_2020_rses_1","27. Sometimes I think I'm useless.","Rosenberg Self-Esteem Scale","Polish",NA,NA,"Czasami myślę, że jestem do niczego.",NA,"Raczej się nie zgadzam",3,NA,NA,"At times I think I am no good at all.","I rather disagree"
