table,note
iwasa_2016_dpssr,"Clean pass with caveats. 80 rows = 16 items x 5 response levels; every one of the 16x5 cells is occupied in the live data (n=481 per item, 7696 rows), so option coverage is complete per item. Administered in Japanese: item_text/instructions/option_text carry the study's own Japanese wording from S2 Table (Items of DPSS-R-J), and the _translated columns carry the study's own English from S3 Table (Items of DPSS-R). Instrument is the Disgust Propensity and Sensitivity Scale-Revised, Japanese version (DPSS-R-J)."
iwasa_2016_dpssr,"TRANSCRIPTION DEVIATIONS, all disclosed. (1) Two unambiguous misspellings in the S3 English sheet were corrected from the SAME paper's Table 1, which reprints all 16 English items: item 4 'disgustint items' -> 'disgusting items', item 6 'make my stmach turn' -> 'make my stomach turn'. (2) Two further S3-vs-Table-1 wording differences were NOT changed, because neither is an unambiguous typo and S3 is the dedicated item supplement: item 1 S3 'I avoid disgusting things.' vs Table 1 'I avoid disgusting thing.'; item 11 S3 'It scares me when I faint.' vs Table 1 'It scares me when I feel faint.'. (3) The Japanese instruction cell was stripped of a leading ideographic space (U+3000) and two trailing newlines; the English option label 'Some\ntimes' was joined to 'Sometimes'. Nothing else was normalised."
iwasa_2016_dpssr,"CAVEAT on the study's own English (affects the _translated columns only, not item_text). The two versions are the authors' parallel forms, not word-for-word translations of each other, and they diverge in two visible places. (a) Instructions: the Japanese asks the respondent to circle the applicable number and does not state an item count, while the English says the questionnaire 'consists of 16 statements' and asks for an 'x' in a box. (b) Item 11: the administered Japanese is 'meMAI ga okiru to kowaku naru' (dizziness), while the study's English reads 'It scares me when I faint'. The Japanese is what respondents read and is what ships in item_text; a reader relying on item_text_translated for item 11 gets the study's wording, not a literal gloss of the Japanese. Below the issues-page bar (a study-internal wording difference, not a text-vs-table mismatch), so no public_note."
iwasa_2016_dpssr,"RIGHTS: no restriction found, so extracted normally under the silence-is-permission rule. The wording IRW copied is from the CC BY 4.0 PLOS ONE deposit's own S2/S3 supplements (Iwasa, Tanaka & Yamada 2016, 10.1371/journal.pone.0164630; 'This is an open access article distributed under the terms of the Creative Commons Attribution License'). The DPSS-R's author states no bar: the Italian validation (Bottesi et al., PMC5427091) records that 'Dr. van Overveld provided permission to reproduce the items of DPSS-R, confirming that the questionnaire on his website was without any copyright restrictions'. No fee and no redistribution clause was found for the DPSS-R; the ASI block that stopped the sibling table iwasa_2016_asi in batch_053 is specific to the ASI and does not reach this instrument."
iwasa_2016_dpssr,"Step 3b instrument check PASSED. The table really is the DPSS-R-J: 16 items dpss01..dpss16, resp set {1,2,3,4,5}, matching the S2/S3 questionnaires' 16 statements on a 5-point never-to-always frequency scale, and matching the paper's focal instrument. The three sibling tables melted from the same S1 workbook are on different scales (ASI 0-4, Padua Inventory 0-4, STAI-T 1-4), so the 1-5 range is discriminating. data/iwasa_2016_dpss_battery.py melts source columns dpss01..dpss16 by name, so the IRW item code IS the source column name."
iwasa_2016_dpssr,"MAPPING (paper_explicit, verification PARTIAL). The deposit's data columns are bare codes dpssNN with no variable labels; the item wording is tied to a number 1..16 by S2/S3 and by the paper's Table 1, so the tie dpssNN <-> item N is explicit numbering rather than a data label. It was checked against the data: the paper's Table 1 EFA was re-run on the deposit's own EFA subsample (S1 sheet 'dpss_subgroup1_EFA', n=486) and all 32 published pattern coefficients reappear with max deviation 0.056 and 230/230 resolvable pairwise orderings concordant. Exactly one pair, items 4 and 8, is NOT separated (Table 1 prints .07/.51 and .08/.52 -- equal at 2dp on both factors), hence PARTIAL rather than VERIFIED. See verify_iwasa_2016_dpssr.R."
jablonska_2020_downward_comparison,"Clean pass, one caveat. The instrument was administered in Polish; item_text/option_text hold the Polish wording verbatim from S3 Appendix (10.1371/journal.pone.0229354.s004, 'Questionnaire (native version: Polish language)') and the _translated columns hold that appendix's own English version. The IRW item codes are the S2 Dataset (.s006 XLSX) header strings verbatim, which are a THIRD, slightly different English rendering of the same six stems (e.g. code 21 reads 'I am afraid that the future...' where the appendix reads ""I'm afraid that the future..."", and code 25 reads 'to people with weaker profiles, I am happy to be doing so well' where the appendix reads 'to people who have weaker profiles, I'm happy I'm doing so well'). Item codes must be read as join keys, not as the administered wording. Likewise the S2 Dataset stores anchors as 'Strongly disagree/Disagree/Rather disagree/Neither agree or disagree/Rather agree/Agree/Strongly agree', a terser English rendering than the appendix's 'I totally disagree'..'I totally agree'; the shipped option_text_translated follows the appendix, and resp 1..7 is the ascending-agreement coding that data/jablonska_2020_instagram.py's LIKERT_MAP applies to those label strings. The questionnaire prints no instruction text for these items - only the part heading 'Part I. Instagram usage.' covering items 1-25 - so instructions and section_prompt are left blank rather than filled with a heading."
jablonska_2020_instagram_addiction,"Step 3b: the table name is IRW's content label, not the source instrument. Jablonska et al. (2020) state they adopted 'the 13-item Facebook Intensity Scale [54]' -- reference 54 is Orosz, Toth-Kiraly & Bothe (2016), the Multidimensional Facebook Intensity Scale -- 'to measure the intensity of Instagram usage'. It is NOT the Bergen Social Media / Facebook Addiction Scale, which the paper never mentions. data/jablonska_2020_instagram.py splits that single 13-item adaptation by content into two IRW tables: questionnaire items 1-10 (this table) and items 11-13 (jablonska_2020_profile_grooming, the self-expression facet). The 10 live item codes are the S2 Dataset column headers verbatim and match questionnaire items 1-10 one-to-one, so the content is right and only the instrument name needed correcting; `instrument` names the MFIS adaptation. Administered in Polish (974 Polish women, online Google Form, Oct-Dec 2018); Polish wording shipped in the base fields from S3 Appendix (s004), English from the same appendix's own English version in the _translated fields. Item 7's Polish is transcribed with the source's typo, 'Instgramu'. `instructions` holds the questionnaire's Part I heading ('Czesc 1. Moje korzystanie z Instagramu.'), the only framing text the source supplies for these items; there are no separate instructions in the document."
jablonska_2020_profile_grooming,"Clean pass, one caveat. The IRW item codes ARE the English column headers of the study's S5 Dataset (e.g. '11. My Instagram profile is polished.'), but the shipped item_text is the Polish administered wording from the S4 Appendix 'Questionnaire (native version: Polish language)' and item_text_translated is that appendix's own 'Questionnaire (English version)'. The two English renderings by the same authors differ in wording (header 'My Instagram profile is polished.' vs appendix 'My Instagram profile is rather detailed.'; header '13. It's important for me to regularly post new Instagram posts.' vs appendix 'It is important for me to update my Instagram profile regularly.'), so item code and item_text_translated do not read identically. instructions holds the questionnaire's Part heading ('Czesc 1. Moje korzystanie z Instagramu' / 'Part I. Instagram usage.'), the only framing text the questionnaire carries; there are no separate instructions. resp 1-7 comes from data/jablonska_2020_instagram.py's LIKERT_MAP over the deposit's own stored English label strings (Strongly disagree=1 ... Strongly agree=7); the shipped Polish anchors are the S4 appendix's 7 levels rank-aligned to that ascending order. No rights restriction found: the instrument is the authors' own and the article is CC BY 4.0."
jablonska_2020_rses,"Clean pass. Polish (administered) wording in the base text fields, the study's own English version in the _translated fields, language=Polish. Both come from S3 Appendix, ""Questionnaire (in English and Polish)"" (10.1371/journal.pone.0229354.s004), whose Part II / Czesc 2 block lists the 10 RSES items in exactly the order of the live item codes 26-35."
jablonska_2020_rses,"Caveat 1 -- the paper carries TWO different English renderings of these items and they are not the same wording. The live `item` codes are the S2 Dataset (.s006) column headers, which are abbreviated paraphrases (e.g. ""32. I think I am a valuable person, at least as much as the rest.""), while S3's English questionnaire gives the canonical RSES sentence (""I feel that I'm a person of worth, at least on an equal plane with others.""). item_text_translated ships the S3 wording, because that is the version presented as the questionnaire; the item code is left exactly as the live data spells it. The two correspond one-to-one and were checked item by item."
jablonska_2020_rses,"Caveat 2 -- the RSES was NOT administered on its canonical 4-point scale. The paper states: ""In the original versions, the measures used possessed different Likert scales. And so, HADS and Rosenberg self-esteem scale had a 4-point scale ... To make our questionnaire more clear to respondents, all items were modified by implementing a 7-point Likert scale"". Live resp is 1-7, matching. The seven anchors shipped are the questionnaire's own (Calkowicie sie nie zgadzam ... Calkowicie sie zgadzam); the S2 Dataset records the same seven levels under a third English rendering (Strongly disagree/Disagree/Rather disagree/Neither agree or disagree/Rather agree/Agree/Strongly agree), which is what data/jablonska_2020_instagram.py maps to 1-7, so the resp direction is 1=strongly disagree ... 7=strongly agree and the option order is fixed by the script, not inferred."
jablonska_2020_rses,"Caveat 3 -- instructions and section_prompt are deliberately blank. The questionnaire prints no instruction text at all, only part headings; these items sit under ""Czesc 2. Moje samopoczucie."" (""Part II. Well-being.""), a heading shared with the 14 HADS items of jablonska_2020_hads, so it is neither whole-table framing nor a testlet prompt and was not filed as either. correct_response is blank throughout (attitude scale, no key)."
jablonska_2020_rses,"Caveat 4 -- data are stored RAW, not reverse-scored: the five negatively worded items (27,30,31,33,34) correlate -0.05 to -0.48 with the five positively worded ones (26,28,29,32,35) and +0.33 to +0.67 among themselves, and their means (2.57-3.99) sit below the positive items' (5.04-5.46) in a general community sample. Anyone scoring the RSES total must reverse those five first."
jablonska_2020_rses,"Rights -- no restriction on the RSES wording could be found or quoted, so under the 2026-09-04 quote test it ships. The wording IRW copied is from the paper's own CC BY 4.0 supporting information (Jablonska & Zajdel 2020, PLOS ONE), not from any instrument rights holder's page. socy.umd.edu (the Rosenberg Self-Esteem Scale page) returned no response from this environment, so the instrument holder's own terms were not read directly; absence of a retrievable clause is not absence of a clause."
jablonska_2020_swls,"Clean pass with two disclosed caveats. (1) ADMINISTERED LANGUAGE: the study was run online in Polish with 974 Polish women, so item_text/option_text carry the Polish wording from the paper's own S3 Appendix (10.1371/journal.pone.0229354.s004, 'Questionnaire (in English and Polish)') and the _translated columns carry that same appendix's English version. The appendix's English version prints the CANONICAL Diener SWLS wording ('In most ways my life is close to my ideal.'), which is not a word-for-word gloss of the Polish actually administered ('Uwazam, ze moje zycie jest bliskie idealu.' = 'I think my life is close to ideal.'); the live IRW item codes, which are the S2 Dataset's own column headers, are the more literal English rendering. (2) INSTRUCTIONS BLANK: the questionnaire appendix carries no instruction text at all -- only the part heading 'Czesc 2. Moje samopoczucie.' / 'Part II. Well-being.' above the block containing RSES, HADS and SWLS items. That heading is not instructions and is not scoped to this table, so instructions and section_prompt are left NA rather than being invented. Step 3b confirmed: the paper names the SWLS explicitly, 5 items, and states all scales were re-administered on a common 7-point Likert scale -- matching the live 5 items / resp 1-7 exactly."
jablonska_2020_instagram_addiction,"ORCHESTRATOR STEP 5b CHECK (confirmed): the agent's Step 3b instrument correction holds. Fetched the PLOS article text 2026-09-07: the string 'Bergen' appears 0 times; the paper says 'To measure the intensity of Instagram usage, the 13-item Facebook Intensity Scale [54] was adopted', and reference 54 is Orosz, Toth-Kiraly & Bothe, 'Four facets of Facebook intensity - The development of the Multidimensional Facebook Intensity Scale', Pers Indiv Differ 2016;100:95-104. The table NAME (instagram_addiction) is therefore not the instrument name; the instrument field naming the MFIS adaptation is correct."
jablonska_2020_instagram_addiction,"ORCHESTRATOR STEP 5b CHECK (confirmed): the public_note's claim of a semantic reversal in item code 5 is real. Shipped code reads '5. Viewing Instagram is a good way to get bored.' against item_text_translated 'Watching Instagram posts is good for overcoming boredom.' -- opposite meanings. Codes 6 and 7 likewise swap the frequency qualifier ('sometimes'/'always' in the codes vs 'often'/no qualifier in the appendix English). The codes are join keys, not wording."
jablonska_2020_rses,"ORCHESTRATOR STEP 5b CHECK (confirmed): the paper states outright that 'HADS and Rosenberg self-esteem scale had a 4-point scale ... all items were modified by implementing a 7-point Likert scale', matching the live resp range 1-7. The 'stored raw, not reverse-scored' finding also reproduces: verify_batch.R printed positive-block r in [0.36,0.68], negative-block r in [0.33,0.67], all 25 cross-block pairs negative (-0.48 to -0.05), with item means 28=5.46 and 34=2.57."
