"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"jablonska_2020_profile_grooming","jablonska_2020_profile_grooming_1","11. My Instagram profile is polished.","Instagram usage and social comparison questionnaire (Jabłońska & Zajdel, 2020) - profile grooming scale","Polish","Część 1. Moje korzystanie z Instagramu","Part I. Instagram usage.",NA,NA,"Mój profil na Instagramie jest dopracowany.","My Instagram profile is rather detailed.",NA,"Całkowicie się zgadzam","I totally agree",7
"jablonska_2020_profile_grooming","jablonska_2020_profile_grooming_1","11. My Instagram profile is polished.","Instagram usage and social comparison questionnaire (Jabłońska & Zajdel, 2020) - profile grooming scale","Polish","Część 1. Moje korzystanie z Instagramu","Part I. Instagram usage.",NA,NA,"Mój profil na Instagramie jest dopracowany.","My Instagram profile is rather detailed.",NA,"Bardzo się zgadzam","I agree very much",6
"jablonska_2020_profile_grooming","jablonska_2020_profile_grooming_1","11. My Instagram profile is polished.","Instagram usage and social comparison questionnaire (Jabłońska & Zajdel, 2020) - profile grooming scale","Polish","Część 1. Moje korzystanie z Instagramu","Part I. Instagram usage.",NA,NA,"Mój profil na Instagramie jest dopracowany.","My Instagram profile is rather detailed.",NA,"Raczej się zgadzam","I rather agree",5
"jablonska_2020_profile_grooming","jablonska_2020_profile_grooming_1","11. My Instagram profile is polished.","Instagram usage and social comparison questionnaire (Jabłońska & Zajdel, 2020) - profile grooming scale","Polish","Część 1. Moje korzystanie z Instagramu","Part I. Instagram usage.",NA,NA,"Mój profil na Instagramie jest dopracowany.","My Instagram profile is rather detailed.",NA,"Jest mi to obojętne","No opinion",4
"jablonska_2020_profile_grooming","jablonska_2020_profile_grooming_1","11. My Instagram profile is polished.","Instagram usage and social comparison questionnaire (Jabłońska & Zajdel, 2020) - profile grooming scale","Polish","Część 1. Moje korzystanie z Instagramu","Part I. Instagram usage.",NA,NA,"Mój profil na Instagramie jest dopracowany.","My Instagram profile is rather detailed.",NA,"Raczej się nie zgadzam","I rather disagree",3
"jablonska_2020_profile_grooming","jablonska_2020_profile_grooming_1","11. My Instagram profile is polished.","Instagram usage and social comparison questionnaire (Jabłońska & Zajdel, 2020) - profile grooming scale","Polish","Część 1. Moje korzystanie z Instagramu","Part I. Instagram usage.",NA,NA,"Mój profil na Instagramie jest dopracowany.","My Instagram profile is rather detailed.",NA,"Bardzo się nie zgadzam","I disagree very much",2
"jablonska_2020_profile_grooming","jablonska_2020_profile_grooming_1","11. My Instagram profile is polished.","Instagram usage and social comparison questionnaire (Jabłońska & Zajdel, 2020) - profile grooming scale","Polish","Część 1. Moje korzystanie z Instagramu","Part I. Instagram usage.",NA,NA,"Mój profil na Instagramie jest dopracowany.","My Instagram profile is rather detailed.",NA,"Całkowicie się nie zgadzam","I totally disagree",1
"jablonska_2020_profile_grooming","jablonska_2020_profile_grooming_1","12. I like to improve my Instagram profile.","Instagram usage and social comparison questionnaire (Jabłońska & Zajdel, 2020) - profile grooming scale","Polish","Część 1. Moje korzystanie z Instagramu","Part I. Instagram usage.",NA,NA,"Lubię ulepszać mój profil na Instagramie.","I like refining my Instagram profile.",NA,"Całkowicie się zgadzam","I totally agree",7
"jablonska_2020_profile_grooming","jablonska_2020_profile_grooming_1","12. I like to improve my Instagram profile.","Instagram usage and social comparison questionnaire (Jabłońska & Zajdel, 2020) - profile grooming scale","Polish","Część 1. Moje korzystanie z Instagramu","Part I. Instagram usage.",NA,NA,"Lubię ulepszać mój profil na Instagramie.","I like refining my Instagram profile.",NA,"Bardzo się zgadzam","I agree very much",6
"jablonska_2020_profile_grooming","jablonska_2020_profile_grooming_1","12. I like to improve my Instagram profile.","Instagram usage and social comparison questionnaire (Jabłońska & Zajdel, 2020) - profile grooming scale","Polish","Część 1. Moje korzystanie z Instagramu","Part I. Instagram usage.",NA,NA,"Lubię ulepszać mój profil na Instagramie.","I like refining my Instagram profile.",NA,"Raczej się zgadzam","I rather agree",5
