"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"alan_2018_teacher_growth_mindset","alan_2018_teacher_growth_mindset_1","ts_gms_1","Teacher Survey - Teaching Styles: Growth vs. Fixed Mindset (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Intelligence is a fixed trait. One cannot change how smart he/she is.",NA,"I strongly agree",1
"alan_2018_teacher_growth_mindset","alan_2018_teacher_growth_mindset_1","ts_gms_1","Teacher Survey - Teaching Styles: Growth vs. Fixed Mindset (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Intelligence is a fixed trait. One cannot change how smart he/she is.",NA,"I agree",2
"alan_2018_teacher_growth_mindset","alan_2018_teacher_growth_mindset_1","ts_gms_1","Teacher Survey - Teaching Styles: Growth vs. Fixed Mindset (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Intelligence is a fixed trait. One cannot change how smart he/she is.",NA,"I disagree",3
"alan_2018_teacher_growth_mindset","alan_2018_teacher_growth_mindset_1","ts_gms_1","Teacher Survey - Teaching Styles: Growth vs. Fixed Mindset (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Intelligence is a fixed trait. One cannot change how smart he/she is.",NA,"I strongly disagree",4
"alan_2018_teacher_growth_mindset","alan_2018_teacher_growth_mindset_1","ts_gms_2","Teacher Survey - Teaching Styles: Growth vs. Fixed Mindset (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"People can improve their intelligence regardless of their innate level.",NA,"I strongly disagree",1
"alan_2018_teacher_growth_mindset","alan_2018_teacher_growth_mindset_1","ts_gms_2","Teacher Survey - Teaching Styles: Growth vs. Fixed Mindset (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"People can improve their intelligence regardless of their innate level.",NA,"I disagree",2
"alan_2018_teacher_growth_mindset","alan_2018_teacher_growth_mindset_1","ts_gms_2","Teacher Survey - Teaching Styles: Growth vs. Fixed Mindset (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"People can improve their intelligence regardless of their innate level.",NA,"I agree",3
"alan_2018_teacher_growth_mindset","alan_2018_teacher_growth_mindset_1","ts_gms_2","Teacher Survey - Teaching Styles: Growth vs. Fixed Mindset (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"People can improve their intelligence regardless of their innate level.",NA,"I strongly agree",4
"alan_2018_teacher_growth_mindset","alan_2018_teacher_growth_mindset_1","ts_gms_3","Teacher Survey - Teaching Styles: Growth vs. Fixed Mindset (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Only very few people can excel in arts, music and sports, as innate ability is required to be successful.",NA,"I strongly agree",1
"alan_2018_teacher_growth_mindset","alan_2018_teacher_growth_mindset_1","ts_gms_3","Teacher Survey - Teaching Styles: Growth vs. Fixed Mindset (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Only very few people can excel in arts, music and sports, as innate ability is required to be successful.",NA,"I agree",2
"alan_2018_teacher_growth_mindset","alan_2018_teacher_growth_mindset_1","ts_gms_3","Teacher Survey - Teaching Styles: Growth vs. Fixed Mindset (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Only very few people can excel in arts, music and sports, as innate ability is required to be successful.",NA,"I disagree",3
"alan_2018_teacher_growth_mindset","alan_2018_teacher_growth_mindset_1","ts_gms_3","Teacher Survey - Teaching Styles: Growth vs. Fixed Mindset (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Only very few people can excel in arts, music and sports, as innate ability is required to be successful.",NA,"I strongly disagree",4
