"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"alan_2018_teacher_warmth","alan_2018_teacher_warmth_1","ts_warmth_1","Teacher Survey - Teaching Styles: Warm vs. Distanced (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Teachers should keep their distance and be the authority in their relationship with the students, as this is beneficial for the students' development.",NA,"I strongly agree",1
"alan_2018_teacher_warmth","alan_2018_teacher_warmth_1","ts_warmth_1","Teacher Survey - Teaching Styles: Warm vs. Distanced (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Teachers should keep their distance and be the authority in their relationship with the students, as this is beneficial for the students' development.",NA,"I agree",2
"alan_2018_teacher_warmth","alan_2018_teacher_warmth_1","ts_warmth_1","Teacher Survey - Teaching Styles: Warm vs. Distanced (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Teachers should keep their distance and be the authority in their relationship with the students, as this is beneficial for the students' development.",NA,"I disagree",3
"alan_2018_teacher_warmth","alan_2018_teacher_warmth_1","ts_warmth_1","Teacher Survey - Teaching Styles: Warm vs. Distanced (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Teachers should keep their distance and be the authority in their relationship with the students, as this is beneficial for the students' development.",NA,"I strongly disagree",4
"alan_2018_teacher_warmth","alan_2018_teacher_warmth_1","ts_warmth_2","Teacher Survey - Teaching Styles: Warm vs. Distanced (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"My educational standards and expectations from students can be described as strict and prescriptive.",NA,"I strongly agree",1
"alan_2018_teacher_warmth","alan_2018_teacher_warmth_1","ts_warmth_2","Teacher Survey - Teaching Styles: Warm vs. Distanced (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"My educational standards and expectations from students can be described as strict and prescriptive.",NA,"I agree",2
"alan_2018_teacher_warmth","alan_2018_teacher_warmth_1","ts_warmth_2","Teacher Survey - Teaching Styles: Warm vs. Distanced (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"My educational standards and expectations from students can be described as strict and prescriptive.",NA,"I disagree",3
"alan_2018_teacher_warmth","alan_2018_teacher_warmth_1","ts_warmth_2","Teacher Survey - Teaching Styles: Warm vs. Distanced (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"My educational standards and expectations from students can be described as strict and prescriptive.",NA,"I strongly disagree",4
"alan_2018_teacher_warmth","alan_2018_teacher_warmth_1","ts_warmth_3","Teacher Survey - Teaching Styles: Warm vs. Distanced (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Inculcating a strict discipline and ability to obey in students during elementary school, despite being difficult, is very beneficial for them further in their lives.",NA,"I strongly agree",1
"alan_2018_teacher_warmth","alan_2018_teacher_warmth_1","ts_warmth_3","Teacher Survey - Teaching Styles: Warm vs. Distanced (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Inculcating a strict discipline and ability to obey in students during elementary school, despite being difficult, is very beneficial for them further in their lives.",NA,"I agree",2
"alan_2018_teacher_warmth","alan_2018_teacher_warmth_1","ts_warmth_3","Teacher Survey - Teaching Styles: Warm vs. Distanced (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Inculcating a strict discipline and ability to obey in students during elementary school, despite being difficult, is very beneficial for them further in their lives.",NA,"I disagree",3
"alan_2018_teacher_warmth","alan_2018_teacher_warmth_1","ts_warmth_3","Teacher Survey - Teaching Styles: Warm vs. Distanced (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Inculcating a strict discipline and ability to obey in students during elementary school, despite being difficult, is very beneficial for them further in their lives.",NA,"I strongly disagree",4
"alan_2018_teacher_warmth","alan_2018_teacher_warmth_1","ts_warmth_4","Teacher Survey - Teaching Styles: Warm vs. Distanced (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Having a warm teacher-student relationship and a classroom environment where students feel comfortable is more important for effective learning than a respect-based teacher-student relationship and a quiet classroom.",NA,"I strongly disagree",1
"alan_2018_teacher_warmth","alan_2018_teacher_warmth_1","ts_warmth_4","Teacher Survey - Teaching Styles: Warm vs. Distanced (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Having a warm teacher-student relationship and a classroom environment where students feel comfortable is more important for effective learning than a respect-based teacher-student relationship and a quiet classroom.",NA,"I disagree",2
"alan_2018_teacher_warmth","alan_2018_teacher_warmth_1","ts_warmth_4","Teacher Survey - Teaching Styles: Warm vs. Distanced (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Having a warm teacher-student relationship and a classroom environment where students feel comfortable is more important for effective learning than a respect-based teacher-student relationship and a quiet classroom.",NA,"I agree",3
"alan_2018_teacher_warmth","alan_2018_teacher_warmth_1","ts_warmth_4","Teacher Survey - Teaching Styles: Warm vs. Distanced (Alan, Ertac & Mumcu 2018)","Turkish",NA,NA,"Having a warm teacher-student relationship and a classroom environment where students feel comfortable is more important for effective learning than a respect-based teacher-student relationship and a quiet classroom.",NA,"I strongly agree",4
