"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"ganbat_2022_pollution_leave_type","ganbat_2022_pollution_leave_type_1","Q7.1","Wintertime illness-related absenteeism survey (Ulaanbaatar private sector), Q7: type of temporary leave","Mongolian","Та агаарын бохирдол ихтэй үед өвдсөний улмаас ажлын чөлөөг хэрхэн авдаг вэ? (Та олон хариулт сонгож болно)",NA,"Цалинтай чөлөө",NA,NA,0,"What kind of temporary leave do you request when you are sick during high air pollution levels? (Multiple answers)",NA,"Sick leave (paid)",NA
"ganbat_2022_pollution_leave_type","ganbat_2022_pollution_leave_type_1","Q7.1","Wintertime illness-related absenteeism survey (Ulaanbaatar private sector), Q7: type of temporary leave","Mongolian","Та агаарын бохирдол ихтэй үед өвдсөний улмаас ажлын чөлөөг хэрхэн авдаг вэ? (Та олон хариулт сонгож болно)",NA,"Цалинтай чөлөө",NA,NA,1,"What kind of temporary leave do you request when you are sick during high air pollution levels? (Multiple answers)",NA,"Sick leave (paid)",NA
"ganbat_2022_pollution_leave_type","ganbat_2022_pollution_leave_type_1","Q7.2","Wintertime illness-related absenteeism survey (Ulaanbaatar private sector), Q7: type of temporary leave","Mongolian","Та агаарын бохирдол ихтэй үед өвдсөний улмаас ажлын чөлөөг хэрхэн авдаг вэ? (Та олон хариулт сонгож болно)",NA,"Цалингүй чөлөө",NA,NA,0,"What kind of temporary leave do you request when you are sick during high air pollution levels? (Multiple answers)",NA,"Sick leave (unpaid)",NA
"ganbat_2022_pollution_leave_type","ganbat_2022_pollution_leave_type_1","Q7.2","Wintertime illness-related absenteeism survey (Ulaanbaatar private sector), Q7: type of temporary leave","Mongolian","Та агаарын бохирдол ихтэй үед өвдсөний улмаас ажлын чөлөөг хэрхэн авдаг вэ? (Та олон хариулт сонгож болно)",NA,"Цалингүй чөлөө",NA,NA,1,"What kind of temporary leave do you request when you are sick during high air pollution levels? (Multiple answers)",NA,"Sick leave (unpaid)",NA
"ganbat_2022_pollution_leave_type","ganbat_2022_pollution_leave_type_1","Q7.3","Wintertime illness-related absenteeism survey (Ulaanbaatar private sector), Q7: type of temporary leave","Mongolian","Та агаарын бохирдол ихтэй үед өвдсөний улмаас ажлын чөлөөг хэрхэн авдаг вэ? (Та олон хариулт сонгож болно)",NA,"Ээлжийн амралтын хоногоос хасуулдаг",NA,NA,0,"What kind of temporary leave do you request when you are sick during high air pollution levels? (Multiple answers)",NA,"Borrowed sick time",NA
"ganbat_2022_pollution_leave_type","ganbat_2022_pollution_leave_type_1","Q7.3","Wintertime illness-related absenteeism survey (Ulaanbaatar private sector), Q7: type of temporary leave","Mongolian","Та агаарын бохирдол ихтэй үед өвдсөний улмаас ажлын чөлөөг хэрхэн авдаг вэ? (Та олон хариулт сонгож болно)",NA,"Ээлжийн амралтын хоногоос хасуулдаг",NA,NA,1,"What kind of temporary leave do you request when you are sick during high air pollution levels? (Multiple answers)",NA,"Borrowed sick time",NA
"ganbat_2022_pollution_leave_type","ganbat_2022_pollution_leave_type_1","Q7.4","Wintertime illness-related absenteeism survey (Ulaanbaatar private sector), Q7: type of temporary leave","Mongolian","Та агаарын бохирдол ихтэй үед өвдсөний улмаас ажлын чөлөөг хэрхэн авдаг вэ? (Та олон хариулт сонгож болно)",NA,"Ээлжийн амралтаа авдаг",NA,NA,0,"What kind of temporary leave do you request when you are sick during high air pollution levels? (Multiple answers)",NA,"Vacation leave",NA
"ganbat_2022_pollution_leave_type","ganbat_2022_pollution_leave_type_1","Q7.4","Wintertime illness-related absenteeism survey (Ulaanbaatar private sector), Q7: type of temporary leave","Mongolian","Та агаарын бохирдол ихтэй үед өвдсөний улмаас ажлын чөлөөг хэрхэн авдаг вэ? (Та олон хариулт сонгож болно)",NA,"Ээлжийн амралтаа авдаг",NA,NA,1,"What kind of temporary leave do you request when you are sick during high air pollution levels? (Multiple answers)",NA,"Vacation leave",NA
"ganbat_2022_pollution_leave_type","ganbat_2022_pollution_leave_type_1","Q7.5","Wintertime illness-related absenteeism survey (Ulaanbaatar private sector), Q7: type of temporary leave","Mongolian","Та агаарын бохирдол ихтэй үед өвдсөний улмаас ажлын чөлөөг хэрхэн авдаг вэ? (Та олон хариулт сонгож болно)",NA,NA,NA,NA,0,"What kind of temporary leave do you request when you are sick during high air pollution levels? (Multiple answers)",NA,"others",NA
"ganbat_2022_pollution_leave_type","ganbat_2022_pollution_leave_type_1","Q7.5","Wintertime illness-related absenteeism survey (Ulaanbaatar private sector), Q7: type of temporary leave","Mongolian","Та агаарын бохирдол ихтэй үед өвдсөний улмаас ажлын чөлөөг хэрхэн авдаг вэ? (Та олон хариулт сонгож болно)",NA,NA,NA,NA,1,"What kind of temporary leave do you request when you are sick during high air pollution levels? (Multiple answers)",NA,"others",NA
