"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q1","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)",NA,NA,"我使用词汇软件帮助我记单词",NA,"一点也不符合",1
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q1","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)",NA,NA,"我使用词汇软件帮助我记单词",NA,NA,2
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q1","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)",NA,NA,"我使用词汇软件帮助我记单词",NA,NA,3
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q1","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)",NA,NA,"我使用词汇软件帮助我记单词",NA,NA,4
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q1","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)",NA,NA,"我使用词汇软件帮助我记单词",NA,NA,5
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q1","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)",NA,NA,"我使用词汇软件帮助我记单词",NA,NA,6
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q1","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)",NA,NA,"我使用词汇软件帮助我记单词",NA,"非常符合",7
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q2","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)",NA,NA,"我使用网络词典查单词。",NA,"一点也不符合",1
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q2","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)",NA,NA,"我使用网络词典查单词。",NA,NA,2
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q2","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)",NA,NA,"我使用网络词典查单词。",NA,NA,3
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q2","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)",NA,NA,"我使用网络词典查单词。",NA,NA,4
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q2","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)",NA,NA,"我使用网络词典查单词。",NA,NA,5
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q2","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)",NA,NA,"我使用网络词典查单词。",NA,NA,6
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q2","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)",NA,NA,"我使用网络词典查单词。",NA,"非常符合",7
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q3","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)",NA,NA,"我摘抄英语电影或英语电视节目中有用的词语和表达。",NA,"一点也不符合",1
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q3","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)",NA,NA,"我摘抄英语电影或英语电视节目中有用的词语和表达。",NA,NA,2
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q3","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)",NA,NA,"我摘抄英语电影或英语电视节目中有用的词语和表达。",NA,NA,3
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q3","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)",NA,NA,"我摘抄英语电影或英语电视节目中有用的词语和表达。",NA,NA,4
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q3","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)",NA,NA,"我摘抄英语电影或英语电视节目中有用的词语和表达。",NA,NA,5
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q3","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)",NA,NA,"我摘抄英语电影或英语电视节目中有用的词语和表达。",NA,NA,6
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q3","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)",NA,NA,"我摘抄英语电影或英语电视节目中有用的词语和表达。",NA,"非常符合",7
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q4","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)",NA,NA,"我练习说英语电影或英语节目中所学到的新的表达方式。",NA,"一点也不符合",1
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q4","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)",NA,NA,"我练习说英语电影或英语节目中所学到的新的表达方式。",NA,NA,2
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q4","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)",NA,NA,"我练习说英语电影或英语节目中所学到的新的表达方式。",NA,NA,3
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q4","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)",NA,NA,"我练习说英语电影或英语节目中所学到的新的表达方式。",NA,NA,4
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q4","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)",NA,NA,"我练习说英语电影或英语节目中所学到的新的表达方式。",NA,NA,5
"an_2020_efl_self_regulated","an_2020_efl_self_regulated_1","Q4","Technology-based Self-regulated English Learning Strategies Scale (TSELSS) survey battery (Q1-Q26 TSELSS; Q27-Q33 English learning enjoyment/environment items; Q34-Q49 English Language Self-Efficacy Questionnaire)",NA,NA,"我练习说英语电影或英语节目中所学到的新的表达方式。",NA,NA,6
