"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"allen_2025_delaydiscount","allen_2025_delaydiscount_1","mc1","Monetary Choice Questionnaire (MCQ; Kirby, Petry & Bickel, 1999), 27-item version","For each of the following questions, please indicate the amount you would prefer. Please answer the questions quickly and honestly.",NA,"Would you rather have $54 Today Or, $55 in 117 Days?",NA,"$54 Today",1
"allen_2025_delaydiscount","allen_2025_delaydiscount_1","mc1","Monetary Choice Questionnaire (MCQ; Kirby, Petry & Bickel, 1999), 27-item version","For each of the following questions, please indicate the amount you would prefer. Please answer the questions quickly and honestly.",NA,"Would you rather have $54 Today Or, $55 in 117 Days?",NA,"$55 in 117 Days",2
"allen_2025_delaydiscount","allen_2025_delaydiscount_1","mc2","Monetary Choice Questionnaire (MCQ; Kirby, Petry & Bickel, 1999), 27-item version","For each of the following questions, please indicate the amount you would prefer. Please answer the questions quickly and honestly.",NA,"Would you rather have $55 Today Or, $75 in 61 Days?",NA,"$55 Today",1
"allen_2025_delaydiscount","allen_2025_delaydiscount_1","mc2","Monetary Choice Questionnaire (MCQ; Kirby, Petry & Bickel, 1999), 27-item version","For each of the following questions, please indicate the amount you would prefer. Please answer the questions quickly and honestly.",NA,"Would you rather have $55 Today Or, $75 in 61 Days?",NA,"$75 in 61 Days",2
"allen_2025_delaydiscount","allen_2025_delaydiscount_1","mc3","Monetary Choice Questionnaire (MCQ; Kirby, Petry & Bickel, 1999), 27-item version","For each of the following questions, please indicate the amount you would prefer. Please answer the questions quickly and honestly.",NA,"Would you rather have $19 Today Or, $25 in 53 Days?",NA,"$19 Today",1
"allen_2025_delaydiscount","allen_2025_delaydiscount_1","mc3","Monetary Choice Questionnaire (MCQ; Kirby, Petry & Bickel, 1999), 27-item version","For each of the following questions, please indicate the amount you would prefer. Please answer the questions quickly and honestly.",NA,"Would you rather have $19 Today Or, $25 in 53 Days?",NA,"$25 in 53 Days",2
"allen_2025_delaydiscount","allen_2025_delaydiscount_1","mc4","Monetary Choice Questionnaire (MCQ; Kirby, Petry & Bickel, 1999), 27-item version","For each of the following questions, please indicate the amount you would prefer. Please answer the questions quickly and honestly.",NA,"Would you rather have $31 Today Or, $85 in 7 Days?",NA,"$31 Today",1
"allen_2025_delaydiscount","allen_2025_delaydiscount_1","mc4","Monetary Choice Questionnaire (MCQ; Kirby, Petry & Bickel, 1999), 27-item version","For each of the following questions, please indicate the amount you would prefer. Please answer the questions quickly and honestly.",NA,"Would you rather have $31 Today Or, $85 in 7 Days?",NA,"$85 in 7 Days",2
"allen_2025_delaydiscount","allen_2025_delaydiscount_1","mc5","Monetary Choice Questionnaire (MCQ; Kirby, Petry & Bickel, 1999), 27-item version","For each of the following questions, please indicate the amount you would prefer. Please answer the questions quickly and honestly.",NA,"Would you rather have $14 Today Or, $25 in 19 Days?",NA,"$14 Today",1
"allen_2025_delaydiscount","allen_2025_delaydiscount_1","mc5","Monetary Choice Questionnaire (MCQ; Kirby, Petry & Bickel, 1999), 27-item version","For each of the following questions, please indicate the amount you would prefer. Please answer the questions quickly and honestly.",NA,"Would you rather have $14 Today Or, $25 in 19 Days?",NA,"$25 in 19 Days",2
"allen_2025_delaydiscount","allen_2025_delaydiscount_1","mc6","Monetary Choice Questionnaire (MCQ; Kirby, Petry & Bickel, 1999), 27-item version","For each of the following questions, please indicate the amount you would prefer. Please answer the questions quickly and honestly.",NA,"Would you rather have $47 Today Or, $50 in 160 Days?",NA,"$47 Today",1
"allen_2025_delaydiscount","allen_2025_delaydiscount_1","mc6","Monetary Choice Questionnaire (MCQ; Kirby, Petry & Bickel, 1999), 27-item version","For each of the following questions, please indicate the amount you would prefer. Please answer the questions quickly and honestly.",NA,"Would you rather have $47 Today Or, $50 in 160 Days?",NA,"$50 in 160 Days",2
"allen_2025_delaydiscount","allen_2025_delaydiscount_1","mc7","Monetary Choice Questionnaire (MCQ; Kirby, Petry & Bickel, 1999), 27-item version","For each of the following questions, please indicate the amount you would prefer. Please answer the questions quickly and honestly.",NA,"Would you rather have $15 Today Or, $35 in 13 Days?",NA,"$15 Today",1
"allen_2025_delaydiscount","allen_2025_delaydiscount_1","mc7","Monetary Choice Questionnaire (MCQ; Kirby, Petry & Bickel, 1999), 27-item version","For each of the following questions, please indicate the amount you would prefer. Please answer the questions quickly and honestly.",NA,"Would you rather have $15 Today Or, $35 in 13 Days?",NA,"$35 in 13 Days",2
"allen_2025_delaydiscount","allen_2025_delaydiscount_1","mc8","Monetary Choice Questionnaire (MCQ; Kirby, Petry & Bickel, 1999), 27-item version","For each of the following questions, please indicate the amount you would prefer. Please answer the questions quickly and honestly.",NA,"Would you rather have $25 Today Or, $60 in 14 Days?",NA,"$25 Today",1
"allen_2025_delaydiscount","allen_2025_delaydiscount_1","mc8","Monetary Choice Questionnaire (MCQ; Kirby, Petry & Bickel, 1999), 27-item version","For each of the following questions, please indicate the amount you would prefer. Please answer the questions quickly and honestly.",NA,"Would you rather have $25 Today Or, $60 in 14 Days?",NA,"$60 in 14 Days",2
"allen_2025_delaydiscount","allen_2025_delaydiscount_1","mc9","Monetary Choice Questionnaire (MCQ; Kirby, Petry & Bickel, 1999), 27-item version","For each of the following questions, please indicate the amount you would prefer. Please answer the questions quickly and honestly.",NA,"Would you rather have $78 Today Or, $80 in 162 Days?",NA,"$78 Today",1
"allen_2025_delaydiscount","allen_2025_delaydiscount_1","mc9","Monetary Choice Questionnaire (MCQ; Kirby, Petry & Bickel, 1999), 27-item version","For each of the following questions, please indicate the amount you would prefer. Please answer the questions quickly and honestly.",NA,"Would you rather have $78 Today Or, $80 in 162 Days?",NA,"$80 in 162 Days",2
"allen_2025_delaydiscount","allen_2025_delaydiscount_1","mc10","Monetary Choice Questionnaire (MCQ; Kirby, Petry & Bickel, 1999), 27-item version","For each of the following questions, please indicate the amount you would prefer. Please answer the questions quickly and honestly.",NA,"Would you rather have $40 Today Or, $55 in 62 Days?",NA,"$40 Today",1
"allen_2025_delaydiscount","allen_2025_delaydiscount_1","mc10","Monetary Choice Questionnaire (MCQ; Kirby, Petry & Bickel, 1999), 27-item version","For each of the following questions, please indicate the amount you would prefer. Please answer the questions quickly and honestly.",NA,"Would you rather have $40 Today Or, $55 in 62 Days?",NA,"$55 in 62 Days",2
"allen_2025_delaydiscount","allen_2025_delaydiscount_1","mc11","Monetary Choice Questionnaire (MCQ; Kirby, Petry & Bickel, 1999), 27-item version","For each of the following questions, please indicate the amount you would prefer. Please answer the questions quickly and honestly.",NA,"Would you rather have $11 Today Or, $30 in 7 Days?",NA,"$11 Today",1
"allen_2025_delaydiscount","allen_2025_delaydiscount_1","mc11","Monetary Choice Questionnaire (MCQ; Kirby, Petry & Bickel, 1999), 27-item version","For each of the following questions, please indicate the amount you would prefer. Please answer the questions quickly and honestly.",NA,"Would you rather have $11 Today Or, $30 in 7 Days?",NA,"$30 in 7 Days",2
