"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"dussel_2022_pcl17","dussel_2022_pcl17_1","PCL_memories","PTSD Checklist (PCL), 17-item DSM-IV version","French","Below is a list of problems that people sometimes have in response to a very stressful experience. Here we consider the Covid-19 crisis as a stressful event. Please read each problem carefully and then circle one of the numbers to the right to indicate how much you have been bothered by that problem in the past month.",NA,"Repeated, disturbing memories, thoughts, or images of the stressful experience?",NA,"Not at all",1,NA,NA,NA,NA
"dussel_2022_pcl17","dussel_2022_pcl17_1","PCL_memories","PTSD Checklist (PCL), 17-item DSM-IV version","French","Below is a list of problems that people sometimes have in response to a very stressful experience. Here we consider the Covid-19 crisis as a stressful event. Please read each problem carefully and then circle one of the numbers to the right to indicate how much you have been bothered by that problem in the past month.",NA,"Repeated, disturbing memories, thoughts, or images of the stressful experience?",NA,"A little bit",2,NA,NA,NA,NA
"dussel_2022_pcl17","dussel_2022_pcl17_1","PCL_memories","PTSD Checklist (PCL), 17-item DSM-IV version","French","Below is a list of problems that people sometimes have in response to a very stressful experience. Here we consider the Covid-19 crisis as a stressful event. Please read each problem carefully and then circle one of the numbers to the right to indicate how much you have been bothered by that problem in the past month.",NA,"Repeated, disturbing memories, thoughts, or images of the stressful experience?",NA,"Moderately",3,NA,NA,NA,NA
"dussel_2022_pcl17","dussel_2022_pcl17_1","PCL_memories","PTSD Checklist (PCL), 17-item DSM-IV version","French","Below is a list of problems that people sometimes have in response to a very stressful experience. Here we consider the Covid-19 crisis as a stressful event. Please read each problem carefully and then circle one of the numbers to the right to indicate how much you have been bothered by that problem in the past month.",NA,"Repeated, disturbing memories, thoughts, or images of the stressful experience?",NA,"Quite a bit",4,NA,NA,NA,NA
"dussel_2022_pcl17","dussel_2022_pcl17_1","PCL_memories","PTSD Checklist (PCL), 17-item DSM-IV version","French","Below is a list of problems that people sometimes have in response to a very stressful experience. Here we consider the Covid-19 crisis as a stressful event. Please read each problem carefully and then circle one of the numbers to the right to indicate how much you have been bothered by that problem in the past month.",NA,"Repeated, disturbing memories, thoughts, or images of the stressful experience?",NA,"Extremely",5,NA,NA,NA,NA
"dussel_2022_pcl17","dussel_2022_pcl17_1","PCL_dreams","PTSD Checklist (PCL), 17-item DSM-IV version","French","Below is a list of problems that people sometimes have in response to a very stressful experience. Here we consider the Covid-19 crisis as a stressful event. Please read each problem carefully and then circle one of the numbers to the right to indicate how much you have been bothered by that problem in the past month.",NA,"Repeated, disturbing dreams of the stressful experience?",NA,"Not at all",1,NA,NA,NA,NA
"dussel_2022_pcl17","dussel_2022_pcl17_1","PCL_dreams","PTSD Checklist (PCL), 17-item DSM-IV version","French","Below is a list of problems that people sometimes have in response to a very stressful experience. Here we consider the Covid-19 crisis as a stressful event. Please read each problem carefully and then circle one of the numbers to the right to indicate how much you have been bothered by that problem in the past month.",NA,"Repeated, disturbing dreams of the stressful experience?",NA,"A little bit",2,NA,NA,NA,NA
"dussel_2022_pcl17","dussel_2022_pcl17_1","PCL_dreams","PTSD Checklist (PCL), 17-item DSM-IV version","French","Below is a list of problems that people sometimes have in response to a very stressful experience. Here we consider the Covid-19 crisis as a stressful event. Please read each problem carefully and then circle one of the numbers to the right to indicate how much you have been bothered by that problem in the past month.",NA,"Repeated, disturbing dreams of the stressful experience?",NA,"Moderately",3,NA,NA,NA,NA
"dussel_2022_pcl17","dussel_2022_pcl17_1","PCL_dreams","PTSD Checklist (PCL), 17-item DSM-IV version","French","Below is a list of problems that people sometimes have in response to a very stressful experience. Here we consider the Covid-19 crisis as a stressful event. Please read each problem carefully and then circle one of the numbers to the right to indicate how much you have been bothered by that problem in the past month.",NA,"Repeated, disturbing dreams of the stressful experience?",NA,"Quite a bit",4,NA,NA,NA,NA
"dussel_2022_pcl17","dussel_2022_pcl17_1","PCL_dreams","PTSD Checklist (PCL), 17-item DSM-IV version","French","Below is a list of problems that people sometimes have in response to a very stressful experience. Here we consider the Covid-19 crisis as a stressful event. Please read each problem carefully and then circle one of the numbers to the right to indicate how much you have been bothered by that problem in the past month.",NA,"Repeated, disturbing dreams of the stressful experience?",NA,"Extremely",5,NA,NA,NA,NA
"dussel_2022_pcl17","dussel_2022_pcl17_1","PCL_repetition","PTSD Checklist (PCL), 17-item DSM-IV version","French","Below is a list of problems that people sometimes have in response to a very stressful experience. Here we consider the Covid-19 crisis as a stressful event. Please read each problem carefully and then circle one of the numbers to the right to indicate how much you have been bothered by that problem in the past month.",NA,"Suddenly acting or feeling as if the stressful experience were happening again (as if you were reliving it)?",NA,"Not at all",1,NA,NA,NA,NA
"dussel_2022_pcl17","dussel_2022_pcl17_1","PCL_repetition","PTSD Checklist (PCL), 17-item DSM-IV version","French","Below is a list of problems that people sometimes have in response to a very stressful experience. Here we consider the Covid-19 crisis as a stressful event. Please read each problem carefully and then circle one of the numbers to the right to indicate how much you have been bothered by that problem in the past month.",NA,"Suddenly acting or feeling as if the stressful experience were happening again (as if you were reliving it)?",NA,"A little bit",2,NA,NA,NA,NA
"dussel_2022_pcl17","dussel_2022_pcl17_1","PCL_repetition","PTSD Checklist (PCL), 17-item DSM-IV version","French","Below is a list of problems that people sometimes have in response to a very stressful experience. Here we consider the Covid-19 crisis as a stressful event. Please read each problem carefully and then circle one of the numbers to the right to indicate how much you have been bothered by that problem in the past month.",NA,"Suddenly acting or feeling as if the stressful experience were happening again (as if you were reliving it)?",NA,"Moderately",3,NA,NA,NA,NA
"dussel_2022_pcl17","dussel_2022_pcl17_1","PCL_repetition","PTSD Checklist (PCL), 17-item DSM-IV version","French","Below is a list of problems that people sometimes have in response to a very stressful experience. Here we consider the Covid-19 crisis as a stressful event. Please read each problem carefully and then circle one of the numbers to the right to indicate how much you have been bothered by that problem in the past month.",NA,"Suddenly acting or feeling as if the stressful experience were happening again (as if you were reliving it)?",NA,"Quite a bit",4,NA,NA,NA,NA
"dussel_2022_pcl17","dussel_2022_pcl17_1","PCL_repetition","PTSD Checklist (PCL), 17-item DSM-IV version","French","Below is a list of problems that people sometimes have in response to a very stressful experience. Here we consider the Covid-19 crisis as a stressful event. Please read each problem carefully and then circle one of the numbers to the right to indicate how much you have been bothered by that problem in the past month.",NA,"Suddenly acting or feeling as if the stressful experience were happening again (as if you were reliving it)?",NA,"Extremely",5,NA,NA,NA,NA
"dussel_2022_pcl17","dussel_2022_pcl17_1","PCL_upset","PTSD Checklist (PCL), 17-item DSM-IV version","French","Below is a list of problems that people sometimes have in response to a very stressful experience. Here we consider the Covid-19 crisis as a stressful event. Please read each problem carefully and then circle one of the numbers to the right to indicate how much you have been bothered by that problem in the past month.",NA,"Feeling very upset when something reminded you of the stressful experience?",NA,"Not at all",1,NA,NA,NA,NA
"dussel_2022_pcl17","dussel_2022_pcl17_1","PCL_upset","PTSD Checklist (PCL), 17-item DSM-IV version","French","Below is a list of problems that people sometimes have in response to a very stressful experience. Here we consider the Covid-19 crisis as a stressful event. Please read each problem carefully and then circle one of the numbers to the right to indicate how much you have been bothered by that problem in the past month.",NA,"Feeling very upset when something reminded you of the stressful experience?",NA,"A little bit",2,NA,NA,NA,NA
