"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"gordils_2021_interracial_trust","gordils_2021_interracial_trust_1","TRUST1","Perceived Interracial Trust (adapted from the General Trust Scale; Yamagishi & Yamagishi, 1994)","Respondents were asked to give a score ranging from 1 to 7, where 1 represented very low trust in others and 7 very high trust.",NA,"In my ZIP code, Black and White people are basically honest with each other.",NA,"Not at all",1
"gordils_2021_interracial_trust","gordils_2021_interracial_trust_1","TRUST1","Perceived Interracial Trust (adapted from the General Trust Scale; Yamagishi & Yamagishi, 1994)","Respondents were asked to give a score ranging from 1 to 7, where 1 represented very low trust in others and 7 very high trust.",NA,"In my ZIP code, Black and White people are basically honest with each other.",NA,NA,2
"gordils_2021_interracial_trust","gordils_2021_interracial_trust_1","TRUST1","Perceived Interracial Trust (adapted from the General Trust Scale; Yamagishi & Yamagishi, 1994)","Respondents were asked to give a score ranging from 1 to 7, where 1 represented very low trust in others and 7 very high trust.",NA,"In my ZIP code, Black and White people are basically honest with each other.",NA,NA,3
"gordils_2021_interracial_trust","gordils_2021_interracial_trust_1","TRUST1","Perceived Interracial Trust (adapted from the General Trust Scale; Yamagishi & Yamagishi, 1994)","Respondents were asked to give a score ranging from 1 to 7, where 1 represented very low trust in others and 7 very high trust.",NA,"In my ZIP code, Black and White people are basically honest with each other.",NA,"Somewhat",4
"gordils_2021_interracial_trust","gordils_2021_interracial_trust_1","TRUST1","Perceived Interracial Trust (adapted from the General Trust Scale; Yamagishi & Yamagishi, 1994)","Respondents were asked to give a score ranging from 1 to 7, where 1 represented very low trust in others and 7 very high trust.",NA,"In my ZIP code, Black and White people are basically honest with each other.",NA,NA,5
"gordils_2021_interracial_trust","gordils_2021_interracial_trust_1","TRUST1","Perceived Interracial Trust (adapted from the General Trust Scale; Yamagishi & Yamagishi, 1994)","Respondents were asked to give a score ranging from 1 to 7, where 1 represented very low trust in others and 7 very high trust.",NA,"In my ZIP code, Black and White people are basically honest with each other.",NA,NA,6
"gordils_2021_interracial_trust","gordils_2021_interracial_trust_1","TRUST1","Perceived Interracial Trust (adapted from the General Trust Scale; Yamagishi & Yamagishi, 1994)","Respondents were asked to give a score ranging from 1 to 7, where 1 represented very low trust in others and 7 very high trust.",NA,"In my ZIP code, Black and White people are basically honest with each other.",NA,"Completely",7
"gordils_2021_interracial_trust","gordils_2021_interracial_trust_1","TRUST2","Perceived Interracial Trust (adapted from the General Trust Scale; Yamagishi & Yamagishi, 1994)","Respondents were asked to give a score ranging from 1 to 7, where 1 represented very low trust in others and 7 very high trust.",NA,"In my ZIP code, Black and White people view each other as trustworthy.",NA,"Not at all",1
"gordils_2021_interracial_trust","gordils_2021_interracial_trust_1","TRUST2","Perceived Interracial Trust (adapted from the General Trust Scale; Yamagishi & Yamagishi, 1994)","Respondents were asked to give a score ranging from 1 to 7, where 1 represented very low trust in others and 7 very high trust.",NA,"In my ZIP code, Black and White people view each other as trustworthy.",NA,NA,2
"gordils_2021_interracial_trust","gordils_2021_interracial_trust_1","TRUST2","Perceived Interracial Trust (adapted from the General Trust Scale; Yamagishi & Yamagishi, 1994)","Respondents were asked to give a score ranging from 1 to 7, where 1 represented very low trust in others and 7 very high trust.",NA,"In my ZIP code, Black and White people view each other as trustworthy.",NA,NA,3
"gordils_2021_interracial_trust","gordils_2021_interracial_trust_1","TRUST2","Perceived Interracial Trust (adapted from the General Trust Scale; Yamagishi & Yamagishi, 1994)","Respondents were asked to give a score ranging from 1 to 7, where 1 represented very low trust in others and 7 very high trust.",NA,"In my ZIP code, Black and White people view each other as trustworthy.",NA,"Somewhat",4
"gordils_2021_interracial_trust","gordils_2021_interracial_trust_1","TRUST2","Perceived Interracial Trust (adapted from the General Trust Scale; Yamagishi & Yamagishi, 1994)","Respondents were asked to give a score ranging from 1 to 7, where 1 represented very low trust in others and 7 very high trust.",NA,"In my ZIP code, Black and White people view each other as trustworthy.",NA,NA,5
"gordils_2021_interracial_trust","gordils_2021_interracial_trust_1","TRUST2","Perceived Interracial Trust (adapted from the General Trust Scale; Yamagishi & Yamagishi, 1994)","Respondents were asked to give a score ranging from 1 to 7, where 1 represented very low trust in others and 7 very high trust.",NA,"In my ZIP code, Black and White people view each other as trustworthy.",NA,NA,6
"gordils_2021_interracial_trust","gordils_2021_interracial_trust_1","TRUST2","Perceived Interracial Trust (adapted from the General Trust Scale; Yamagishi & Yamagishi, 1994)","Respondents were asked to give a score ranging from 1 to 7, where 1 represented very low trust in others and 7 very high trust.",NA,"In my ZIP code, Black and White people view each other as trustworthy.",NA,"Completely",7
"gordils_2021_interracial_trust","gordils_2021_interracial_trust_1","TRUST3","Perceived Interracial Trust (adapted from the General Trust Scale; Yamagishi & Yamagishi, 1994)","Respondents were asked to give a score ranging from 1 to 7, where 1 represented very low trust in others and 7 very high trust.",NA,"In my ZIP code, Black and White people view each other as basically good and kind.",NA,"Not at all",1
"gordils_2021_interracial_trust","gordils_2021_interracial_trust_1","TRUST3","Perceived Interracial Trust (adapted from the General Trust Scale; Yamagishi & Yamagishi, 1994)","Respondents were asked to give a score ranging from 1 to 7, where 1 represented very low trust in others and 7 very high trust.",NA,"In my ZIP code, Black and White people view each other as basically good and kind.",NA,NA,2
"gordils_2021_interracial_trust","gordils_2021_interracial_trust_1","TRUST3","Perceived Interracial Trust (adapted from the General Trust Scale; Yamagishi & Yamagishi, 1994)","Respondents were asked to give a score ranging from 1 to 7, where 1 represented very low trust in others and 7 very high trust.",NA,"In my ZIP code, Black and White people view each other as basically good and kind.",NA,NA,3
"gordils_2021_interracial_trust","gordils_2021_interracial_trust_1","TRUST3","Perceived Interracial Trust (adapted from the General Trust Scale; Yamagishi & Yamagishi, 1994)","Respondents were asked to give a score ranging from 1 to 7, where 1 represented very low trust in others and 7 very high trust.",NA,"In my ZIP code, Black and White people view each other as basically good and kind.",NA,"Somewhat",4
"gordils_2021_interracial_trust","gordils_2021_interracial_trust_1","TRUST3","Perceived Interracial Trust (adapted from the General Trust Scale; Yamagishi & Yamagishi, 1994)","Respondents were asked to give a score ranging from 1 to 7, where 1 represented very low trust in others and 7 very high trust.",NA,"In my ZIP code, Black and White people view each other as basically good and kind.",NA,NA,5
"gordils_2021_interracial_trust","gordils_2021_interracial_trust_1","TRUST3","Perceived Interracial Trust (adapted from the General Trust Scale; Yamagishi & Yamagishi, 1994)","Respondents were asked to give a score ranging from 1 to 7, where 1 represented very low trust in others and 7 very high trust.",NA,"In my ZIP code, Black and White people view each other as basically good and kind.",NA,NA,6
"gordils_2021_interracial_trust","gordils_2021_interracial_trust_1","TRUST3","Perceived Interracial Trust (adapted from the General Trust Scale; Yamagishi & Yamagishi, 1994)","Respondents were asked to give a score ranging from 1 to 7, where 1 represented very low trust in others and 7 very high trust.",NA,"In my ZIP code, Black and White people view each other as basically good and kind.",NA,"Completely",7
"gordils_2021_interracial_trust","gordils_2021_interracial_trust_1","TRUST4","Perceived Interracial Trust (adapted from the General Trust Scale; Yamagishi & Yamagishi, 1994)","Respondents were asked to give a score ranging from 1 to 7, where 1 represented very low trust in others and 7 very high trust.",NA,"In my ZIP code, Black and White people are trustful of each other.",NA,"Not at all",1
"gordils_2021_interracial_trust","gordils_2021_interracial_trust_1","TRUST4","Perceived Interracial Trust (adapted from the General Trust Scale; Yamagishi & Yamagishi, 1994)","Respondents were asked to give a score ranging from 1 to 7, where 1 represented very low trust in others and 7 very high trust.",NA,"In my ZIP code, Black and White people are trustful of each other.",NA,NA,2
