"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp"
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q1","World Health Organization Quality of Life-BREF (WHOQOL-BREF)","Chinese",NA,NA,"How would you rate your quality of life?",NA,"very poor",1
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q1","World Health Organization Quality of Life-BREF (WHOQOL-BREF)","Chinese",NA,NA,"How would you rate your quality of life?",NA,"poor",2
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q1","World Health Organization Quality of Life-BREF (WHOQOL-BREF)","Chinese",NA,NA,"How would you rate your quality of life?",NA,"Neither poor nor good",3
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q1","World Health Organization Quality of Life-BREF (WHOQOL-BREF)","Chinese",NA,NA,"How would you rate your quality of life?",NA,"Good",4
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q1","World Health Organization Quality of Life-BREF (WHOQOL-BREF)","Chinese",NA,NA,"How would you rate your quality of life?",NA,"Very good",5
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q2","World Health Organization Quality of Life-BREF (WHOQOL-BREF)","Chinese",NA,NA,"How satisfied are you with your health?",NA,"Very dissatisfied",1
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q2","World Health Organization Quality of Life-BREF (WHOQOL-BREF)","Chinese",NA,NA,"How satisfied are you with your health?",NA,"dissatisfied",2
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q2","World Health Organization Quality of Life-BREF (WHOQOL-BREF)","Chinese",NA,NA,"How satisfied are you with your health?",NA,"Neither dissatisfied nor satisfied",3
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q2","World Health Organization Quality of Life-BREF (WHOQOL-BREF)","Chinese",NA,NA,"How satisfied are you with your health?",NA,"satisfied",4
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q2","World Health Organization Quality of Life-BREF (WHOQOL-BREF)","Chinese",NA,NA,"How satisfied are you with your health?",NA,"Very satisfied",5
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q3","World Health Organization Quality of Life-BREF (WHOQOL-BREF)","Chinese",NA,NA,"To what extent do you feel that physical pain prevents you from doing what you need to do?",NA,"Not at all",1
"COACH_Chen_2022_WHOQOL_BREF","COACH_Chen_2022_WHOQOL_BREF_1","ra_whoqol_bref_q3","World Health Organization Quality of Life-BREF (WHOQOL-BREF)","Chinese",NA,NA,"To what extent do you feel that physical pain prevents you from doing what you need to do?",NA,"A little",2
