"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"bakker_2020_pss10","bakker_2020_pss10_1","upset201","Perceived Stress Scale (PSS-10)","In the last month, how often have you been/felt:",NA,"Upset because of something that happened unexpectedly?",NA,"Never",0
"bakker_2020_pss10","bakker_2020_pss10_1","upset201","Perceived Stress Scale (PSS-10)","In the last month, how often have you been/felt:",NA,"Upset because of something that happened unexpectedly?",NA,"Almost Never",1
"bakker_2020_pss10","bakker_2020_pss10_1","upset201","Perceived Stress Scale (PSS-10)","In the last month, how often have you been/felt:",NA,"Upset because of something that happened unexpectedly?",NA,"Sometimes",2
"bakker_2020_pss10","bakker_2020_pss10_1","upset201","Perceived Stress Scale (PSS-10)","In the last month, how often have you been/felt:",NA,"Upset because of something that happened unexpectedly?",NA,"Fairly Often",3
"bakker_2020_pss10","bakker_2020_pss10_1","upset201","Perceived Stress Scale (PSS-10)","In the last month, how often have you been/felt:",NA,"Upset because of something that happened unexpectedly?",NA,"Very Often",4
"bakker_2020_pss10","bakker_2020_pss10_1","unablecontrol202","Perceived Stress Scale (PSS-10)","In the last month, how often have you been/felt:",NA,"Felt that you were unable to control the important things in your life?",NA,"Never",0
"bakker_2020_pss10","bakker_2020_pss10_1","unablecontrol202","Perceived Stress Scale (PSS-10)","In the last month, how often have you been/felt:",NA,"Felt that you were unable to control the important things in your life?",NA,"Almost Never",1
"bakker_2020_pss10","bakker_2020_pss10_1","unablecontrol202","Perceived Stress Scale (PSS-10)","In the last month, how often have you been/felt:",NA,"Felt that you were unable to control the important things in your life?",NA,"Sometimes",2
"bakker_2020_pss10","bakker_2020_pss10_1","unablecontrol202","Perceived Stress Scale (PSS-10)","In the last month, how often have you been/felt:",NA,"Felt that you were unable to control the important things in your life?",NA,"Fairly Often",3
"bakker_2020_pss10","bakker_2020_pss10_1","unablecontrol202","Perceived Stress Scale (PSS-10)","In the last month, how often have you been/felt:",NA,"Felt that you were unable to control the important things in your life?",NA,"Very Often",4
"bakker_2020_pss10","bakker_2020_pss10_1","stressed203","Perceived Stress Scale (PSS-10)","In the last month, how often have you been/felt:",NA,"Nervous and stressed?",NA,"Never",0
"bakker_2020_pss10","bakker_2020_pss10_1","stressed203","Perceived Stress Scale (PSS-10)","In the last month, how often have you been/felt:",NA,"Nervous and stressed?",NA,"Almost Never",1
"bakker_2020_pss10","bakker_2020_pss10_1","stressed203","Perceived Stress Scale (PSS-10)","In the last month, how often have you been/felt:",NA,"Nervous and stressed?",NA,"Sometimes",2
"bakker_2020_pss10","bakker_2020_pss10_1","stressed203","Perceived Stress Scale (PSS-10)","In the last month, how often have you been/felt:",NA,"Nervous and stressed?",NA,"Fairly Often",3
"bakker_2020_pss10","bakker_2020_pss10_1","stressed203","Perceived Stress Scale (PSS-10)","In the last month, how often have you been/felt:",NA,"Nervous and stressed?",NA,"Very Often",4
"bakker_2020_pss10","bakker_2020_pss10_1","confident204","Perceived Stress Scale (PSS-10)","In the last month, how often have you been/felt:",NA,"Confident about your ability to handle your personal problems?",NA,"Never",0
"bakker_2020_pss10","bakker_2020_pss10_1","confident204","Perceived Stress Scale (PSS-10)","In the last month, how often have you been/felt:",NA,"Confident about your ability to handle your personal problems?",NA,"Almost Never",1
"bakker_2020_pss10","bakker_2020_pss10_1","confident204","Perceived Stress Scale (PSS-10)","In the last month, how often have you been/felt:",NA,"Confident about your ability to handle your personal problems?",NA,"Sometimes",2
"bakker_2020_pss10","bakker_2020_pss10_1","confident204","Perceived Stress Scale (PSS-10)","In the last month, how often have you been/felt:",NA,"Confident about your ability to handle your personal problems?",NA,"Fairly Often",3
"bakker_2020_pss10","bakker_2020_pss10_1","confident204","Perceived Stress Scale (PSS-10)","In the last month, how often have you been/felt:",NA,"Confident about your ability to handle your personal problems?",NA,"Very Often",4
"bakker_2020_pss10","bakker_2020_pss10_1","goingyourway205","Perceived Stress Scale (PSS-10)","In the last month, how often have you been/felt:",NA,"Things were going your way?",NA,"Never",0
"bakker_2020_pss10","bakker_2020_pss10_1","goingyourway205","Perceived Stress Scale (PSS-10)","In the last month, how often have you been/felt:",NA,"Things were going your way?",NA,"Almost Never",1
"bakker_2020_pss10","bakker_2020_pss10_1","goingyourway205","Perceived Stress Scale (PSS-10)","In the last month, how often have you been/felt:",NA,"Things were going your way?",NA,"Sometimes",2
"bakker_2020_pss10","bakker_2020_pss10_1","goingyourway205","Perceived Stress Scale (PSS-10)","In the last month, how often have you been/felt:",NA,"Things were going your way?",NA,"Fairly Often",3
"bakker_2020_pss10","bakker_2020_pss10_1","goingyourway205","Perceived Stress Scale (PSS-10)","In the last month, how often have you been/felt:",NA,"Things were going your way?",NA,"Very Often",4
