"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"spain_2025_ai_frequency","spain_2025_ai_frequency_1","p12_2_1","CIS Estudio 3495, Inteligencia artificial (febrero 2025), P.12a: frecuencia de uso de herramientas de inteligencia artificial","Spanish","¿Y con qué frecuencia la ha usado?","And how often have you used it?",NA,NA,"CHAT GPT","CHAT GPT",NA,"A diario","Daily",1
"spain_2025_ai_frequency","spain_2025_ai_frequency_1","p12_2_1","CIS Estudio 3495, Inteligencia artificial (febrero 2025), P.12a: frecuencia de uso de herramientas de inteligencia artificial","Spanish","¿Y con qué frecuencia la ha usado?","And how often have you used it?",NA,NA,"CHAT GPT","CHAT GPT",NA,"Varias veces a la semana","Several times a week",2
"spain_2025_ai_frequency","spain_2025_ai_frequency_1","p12_2_1","CIS Estudio 3495, Inteligencia artificial (febrero 2025), P.12a: frecuencia de uso de herramientas de inteligencia artificial","Spanish","¿Y con qué frecuencia la ha usado?","And how often have you used it?",NA,NA,"CHAT GPT","CHAT GPT",NA,"Varias veces al mes","Several times a month",3
"spain_2025_ai_frequency","spain_2025_ai_frequency_1","p12_2_1","CIS Estudio 3495, Inteligencia artificial (febrero 2025), P.12a: frecuencia de uso de herramientas de inteligencia artificial","Spanish","¿Y con qué frecuencia la ha usado?","And how often have you used it?",NA,NA,"CHAT GPT","CHAT GPT",NA,"Varias veces en el año","Several times a year",4
"spain_2025_ai_frequency","spain_2025_ai_frequency_1","p12_2_1","CIS Estudio 3495, Inteligencia artificial (febrero 2025), P.12a: frecuencia de uso de herramientas de inteligencia artificial","Spanish","¿Y con qué frecuencia la ha usado?","And how often have you used it?",NA,NA,"CHAT GPT","CHAT GPT",NA,"Una vez","Once",5
"spain_2025_ai_frequency","spain_2025_ai_frequency_1","p12_2_2","CIS Estudio 3495, Inteligencia artificial (febrero 2025), P.12a: frecuencia de uso de herramientas de inteligencia artificial","Spanish","¿Y con qué frecuencia la ha usado?","And how often have you used it?",NA,NA,"GEMINI","GEMINI",NA,"A diario","Daily",1
"spain_2025_ai_frequency","spain_2025_ai_frequency_1","p12_2_2","CIS Estudio 3495, Inteligencia artificial (febrero 2025), P.12a: frecuencia de uso de herramientas de inteligencia artificial","Spanish","¿Y con qué frecuencia la ha usado?","And how often have you used it?",NA,NA,"GEMINI","GEMINI",NA,"Varias veces a la semana","Several times a week",2
"spain_2025_ai_frequency","spain_2025_ai_frequency_1","p12_2_2","CIS Estudio 3495, Inteligencia artificial (febrero 2025), P.12a: frecuencia de uso de herramientas de inteligencia artificial","Spanish","¿Y con qué frecuencia la ha usado?","And how often have you used it?",NA,NA,"GEMINI","GEMINI",NA,"Varias veces al mes","Several times a month",3
"spain_2025_ai_frequency","spain_2025_ai_frequency_1","p12_2_2","CIS Estudio 3495, Inteligencia artificial (febrero 2025), P.12a: frecuencia de uso de herramientas de inteligencia artificial","Spanish","¿Y con qué frecuencia la ha usado?","And how often have you used it?",NA,NA,"GEMINI","GEMINI",NA,"Varias veces en el año","Several times a year",4
"spain_2025_ai_frequency","spain_2025_ai_frequency_1","p12_2_2","CIS Estudio 3495, Inteligencia artificial (febrero 2025), P.12a: frecuencia de uso de herramientas de inteligencia artificial","Spanish","¿Y con qué frecuencia la ha usado?","And how often have you used it?",NA,NA,"GEMINI","GEMINI",NA,"Una vez","Once",5
"spain_2025_ai_frequency","spain_2025_ai_frequency_1","p12_2_3","CIS Estudio 3495, Inteligencia artificial (febrero 2025), P.12a: frecuencia de uso de herramientas de inteligencia artificial","Spanish","¿Y con qué frecuencia la ha usado?","And how often have you used it?",NA,NA,"MICROSOFT COPILOT","MICROSOFT COPILOT",NA,"A diario","Daily",1
"spain_2025_ai_frequency","spain_2025_ai_frequency_1","p12_2_3","CIS Estudio 3495, Inteligencia artificial (febrero 2025), P.12a: frecuencia de uso de herramientas de inteligencia artificial","Spanish","¿Y con qué frecuencia la ha usado?","And how often have you used it?",NA,NA,"MICROSOFT COPILOT","MICROSOFT COPILOT",NA,"Varias veces a la semana","Several times a week",2
"spain_2025_ai_frequency","spain_2025_ai_frequency_1","p12_2_3","CIS Estudio 3495, Inteligencia artificial (febrero 2025), P.12a: frecuencia de uso de herramientas de inteligencia artificial","Spanish","¿Y con qué frecuencia la ha usado?","And how often have you used it?",NA,NA,"MICROSOFT COPILOT","MICROSOFT COPILOT",NA,"Varias veces al mes","Several times a month",3
"spain_2025_ai_frequency","spain_2025_ai_frequency_1","p12_2_3","CIS Estudio 3495, Inteligencia artificial (febrero 2025), P.12a: frecuencia de uso de herramientas de inteligencia artificial","Spanish","¿Y con qué frecuencia la ha usado?","And how often have you used it?",NA,NA,"MICROSOFT COPILOT","MICROSOFT COPILOT",NA,"Varias veces en el año","Several times a year",4
