"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"skarzauskiene_2026_fake_news_frequency","skarzauskiene_2026_fake_news_frequency_1","m51","INFODEMIJA Survey of Lithuanian Residents (2024): Perception & Behavior Related to Fake News (frequency items)","Lithuanian","HOW OFTEN WOULD YOU DO THIS WHEN ENCOUNTERED WITH FAKE NEWS ON SOCIAL MEDIA?",NA,"I easily recognize fake news.",NA,"Never",1,NA,NA,NA,NA
"skarzauskiene_2026_fake_news_frequency","skarzauskiene_2026_fake_news_frequency_1","m51","INFODEMIJA Survey of Lithuanian Residents (2024): Perception & Behavior Related to Fake News (frequency items)","Lithuanian","HOW OFTEN WOULD YOU DO THIS WHEN ENCOUNTERED WITH FAKE NEWS ON SOCIAL MEDIA?",NA,"I easily recognize fake news.",NA,"Rarely",2,NA,NA,NA,NA
"skarzauskiene_2026_fake_news_frequency","skarzauskiene_2026_fake_news_frequency_1","m51","INFODEMIJA Survey of Lithuanian Residents (2024): Perception & Behavior Related to Fake News (frequency items)","Lithuanian","HOW OFTEN WOULD YOU DO THIS WHEN ENCOUNTERED WITH FAKE NEWS ON SOCIAL MEDIA?",NA,"I easily recognize fake news.",NA,"Neither rarely nor often",3,NA,NA,NA,NA
"skarzauskiene_2026_fake_news_frequency","skarzauskiene_2026_fake_news_frequency_1","m51","INFODEMIJA Survey of Lithuanian Residents (2024): Perception & Behavior Related to Fake News (frequency items)","Lithuanian","HOW OFTEN WOULD YOU DO THIS WHEN ENCOUNTERED WITH FAKE NEWS ON SOCIAL MEDIA?",NA,"I easily recognize fake news.",NA,"Often",4,NA,NA,NA,NA
"skarzauskiene_2026_fake_news_frequency","skarzauskiene_2026_fake_news_frequency_1","m51","INFODEMIJA Survey of Lithuanian Residents (2024): Perception & Behavior Related to Fake News (frequency items)","Lithuanian","HOW OFTEN WOULD YOU DO THIS WHEN ENCOUNTERED WITH FAKE NEWS ON SOCIAL MEDIA?",NA,"I easily recognize fake news.",NA,"Very often",5,NA,NA,NA,NA
"skarzauskiene_2026_fake_news_frequency","skarzauskiene_2026_fake_news_frequency_1","m52","INFODEMIJA Survey of Lithuanian Residents (2024): Perception & Behavior Related to Fake News (frequency items)","Lithuanian","HOW OFTEN WOULD YOU DO THIS WHEN ENCOUNTERED WITH FAKE NEWS ON SOCIAL MEDIA?",NA,"I comment on such fake news.",NA,"Never",1,NA,NA,NA,NA
"skarzauskiene_2026_fake_news_frequency","skarzauskiene_2026_fake_news_frequency_1","m52","INFODEMIJA Survey of Lithuanian Residents (2024): Perception & Behavior Related to Fake News (frequency items)","Lithuanian","HOW OFTEN WOULD YOU DO THIS WHEN ENCOUNTERED WITH FAKE NEWS ON SOCIAL MEDIA?",NA,"I comment on such fake news.",NA,"Rarely",2,NA,NA,NA,NA
"skarzauskiene_2026_fake_news_frequency","skarzauskiene_2026_fake_news_frequency_1","m52","INFODEMIJA Survey of Lithuanian Residents (2024): Perception & Behavior Related to Fake News (frequency items)","Lithuanian","HOW OFTEN WOULD YOU DO THIS WHEN ENCOUNTERED WITH FAKE NEWS ON SOCIAL MEDIA?",NA,"I comment on such fake news.",NA,"Neither rarely nor often",3,NA,NA,NA,NA
"skarzauskiene_2026_fake_news_frequency","skarzauskiene_2026_fake_news_frequency_1","m52","INFODEMIJA Survey of Lithuanian Residents (2024): Perception & Behavior Related to Fake News (frequency items)","Lithuanian","HOW OFTEN WOULD YOU DO THIS WHEN ENCOUNTERED WITH FAKE NEWS ON SOCIAL MEDIA?",NA,"I comment on such fake news.",NA,"Often",4,NA,NA,NA,NA
"skarzauskiene_2026_fake_news_frequency","skarzauskiene_2026_fake_news_frequency_1","m52","INFODEMIJA Survey of Lithuanian Residents (2024): Perception & Behavior Related to Fake News (frequency items)","Lithuanian","HOW OFTEN WOULD YOU DO THIS WHEN ENCOUNTERED WITH FAKE NEWS ON SOCIAL MEDIA?",NA,"I comment on such fake news.",NA,"Very often",5,NA,NA,NA,NA
"skarzauskiene_2026_fake_news_frequency","skarzauskiene_2026_fake_news_frequency_1","m53","INFODEMIJA Survey of Lithuanian Residents (2024): Perception & Behavior Related to Fake News (frequency items)","Lithuanian","HOW OFTEN WOULD YOU DO THIS WHEN ENCOUNTERED WITH FAKE NEWS ON SOCIAL MEDIA?",NA,"I have dishonestly shared false news with others.",NA,"Never",1,NA,NA,NA,NA
"skarzauskiene_2026_fake_news_frequency","skarzauskiene_2026_fake_news_frequency_1","m53","INFODEMIJA Survey of Lithuanian Residents (2024): Perception & Behavior Related to Fake News (frequency items)","Lithuanian","HOW OFTEN WOULD YOU DO THIS WHEN ENCOUNTERED WITH FAKE NEWS ON SOCIAL MEDIA?",NA,"I have dishonestly shared false news with others.",NA,"Rarely",2,NA,NA,NA,NA
"skarzauskiene_2026_fake_news_frequency","skarzauskiene_2026_fake_news_frequency_1","m53","INFODEMIJA Survey of Lithuanian Residents (2024): Perception & Behavior Related to Fake News (frequency items)","Lithuanian","HOW OFTEN WOULD YOU DO THIS WHEN ENCOUNTERED WITH FAKE NEWS ON SOCIAL MEDIA?",NA,"I have dishonestly shared false news with others.",NA,"Neither rarely nor often",3,NA,NA,NA,NA
"skarzauskiene_2026_fake_news_frequency","skarzauskiene_2026_fake_news_frequency_1","m53","INFODEMIJA Survey of Lithuanian Residents (2024): Perception & Behavior Related to Fake News (frequency items)","Lithuanian","HOW OFTEN WOULD YOU DO THIS WHEN ENCOUNTERED WITH FAKE NEWS ON SOCIAL MEDIA?",NA,"I have dishonestly shared false news with others.",NA,"Often",4,NA,NA,NA,NA
"skarzauskiene_2026_fake_news_frequency","skarzauskiene_2026_fake_news_frequency_1","m53","INFODEMIJA Survey of Lithuanian Residents (2024): Perception & Behavior Related to Fake News (frequency items)","Lithuanian","HOW OFTEN WOULD YOU DO THIS WHEN ENCOUNTERED WITH FAKE NEWS ON SOCIAL MEDIA?",NA,"I have dishonestly shared false news with others.",NA,"Very often",5,NA,NA,NA,NA
"skarzauskiene_2026_fake_news_frequency","skarzauskiene_2026_fake_news_frequency_1","m54","INFODEMIJA Survey of Lithuanian Residents (2024): Perception & Behavior Related to Fake News (frequency items)","Lithuanian","HOW OFTEN WOULD YOU DO THIS WHEN ENCOUNTERED WITH FAKE NEWS ON SOCIAL MEDIA?",NA,"I have created fake news myself and shared it with others.",NA,"Never",1,NA,NA,NA,NA
"skarzauskiene_2026_fake_news_frequency","skarzauskiene_2026_fake_news_frequency_1","m54","INFODEMIJA Survey of Lithuanian Residents (2024): Perception & Behavior Related to Fake News (frequency items)","Lithuanian","HOW OFTEN WOULD YOU DO THIS WHEN ENCOUNTERED WITH FAKE NEWS ON SOCIAL MEDIA?",NA,"I have created fake news myself and shared it with others.",NA,"Rarely",2,NA,NA,NA,NA
"skarzauskiene_2026_fake_news_frequency","skarzauskiene_2026_fake_news_frequency_1","m54","INFODEMIJA Survey of Lithuanian Residents (2024): Perception & Behavior Related to Fake News (frequency items)","Lithuanian","HOW OFTEN WOULD YOU DO THIS WHEN ENCOUNTERED WITH FAKE NEWS ON SOCIAL MEDIA?",NA,"I have created fake news myself and shared it with others.",NA,"Neither rarely nor often",3,NA,NA,NA,NA
"skarzauskiene_2026_fake_news_frequency","skarzauskiene_2026_fake_news_frequency_1","m54","INFODEMIJA Survey of Lithuanian Residents (2024): Perception & Behavior Related to Fake News (frequency items)","Lithuanian","HOW OFTEN WOULD YOU DO THIS WHEN ENCOUNTERED WITH FAKE NEWS ON SOCIAL MEDIA?",NA,"I have created fake news myself and shared it with others.",NA,"Often",4,NA,NA,NA,NA
"skarzauskiene_2026_fake_news_frequency","skarzauskiene_2026_fake_news_frequency_1","m54","INFODEMIJA Survey of Lithuanian Residents (2024): Perception & Behavior Related to Fake News (frequency items)","Lithuanian","HOW OFTEN WOULD YOU DO THIS WHEN ENCOUNTERED WITH FAKE NEWS ON SOCIAL MEDIA?",NA,"I have created fake news myself and shared it with others.",NA,"Very often",5,NA,NA,NA,NA
