"table","section_id","item","instrument","instructions","section_prompt","item_text","correct_response","option_text","resp"
"albeitawi_2025_preceptor_needs","albeitawi_2025_preceptor_needs_1","Lecturing for large groups","Training Need Assessment for Clinical Preceptors","Kindly choose your training needs from the list below by classifying the workshop subjects from high priority to not a priority. Make sure to distribute subjects on all categories.",NA,"Lecturing for large groups",NA,"Not a priority",1
"albeitawi_2025_preceptor_needs","albeitawi_2025_preceptor_needs_1","Lecturing for large groups","Training Need Assessment for Clinical Preceptors","Kindly choose your training needs from the list below by classifying the workshop subjects from high priority to not a priority. Make sure to distribute subjects on all categories.",NA,"Lecturing for large groups",NA,"Low priority",2
"albeitawi_2025_preceptor_needs","albeitawi_2025_preceptor_needs_1","Lecturing for large groups","Training Need Assessment for Clinical Preceptors","Kindly choose your training needs from the list below by classifying the workshop subjects from high priority to not a priority. Make sure to distribute subjects on all categories.",NA,"Lecturing for large groups",NA,"Medium priority",3
"albeitawi_2025_preceptor_needs","albeitawi_2025_preceptor_needs_1","Lecturing for large groups","Training Need Assessment for Clinical Preceptors","Kindly choose your training needs from the list below by classifying the workshop subjects from high priority to not a priority. Make sure to distribute subjects on all categories.",NA,"Lecturing for large groups",NA,"High priority",4
"albeitawi_2025_preceptor_needs","albeitawi_2025_preceptor_needs_2","Tutorial for small groups","Training Need Assessment for Clinical Preceptors","Kindly choose your training needs from the list below by classifying the workshop subjects from high priority to not a priority. Make sure to distribute subjects on all categories.",NA,"Tutorial for small groups",NA,"Not a priority",1
"albeitawi_2025_preceptor_needs","albeitawi_2025_preceptor_needs_2","Tutorial for small groups","Training Need Assessment for Clinical Preceptors","Kindly choose your training needs from the list below by classifying the workshop subjects from high priority to not a priority. Make sure to distribute subjects on all categories.",NA,"Tutorial for small groups",NA,"Low priority",2
"albeitawi_2025_preceptor_needs","albeitawi_2025_preceptor_needs_2","Tutorial for small groups","Training Need Assessment for Clinical Preceptors","Kindly choose your training needs from the list below by classifying the workshop subjects from high priority to not a priority. Make sure to distribute subjects on all categories.",NA,"Tutorial for small groups",NA,"Medium priority",3
"albeitawi_2025_preceptor_needs","albeitawi_2025_preceptor_needs_2","Tutorial for small groups","Training Need Assessment for Clinical Preceptors","Kindly choose your training needs from the list below by classifying the workshop subjects from high priority to not a priority. Make sure to distribute subjects on all categories.",NA,"Tutorial for small groups",NA,"High priority",4
"albeitawi_2025_preceptor_needs","albeitawi_2025_preceptor_needs_3","Bedside teaching (learning in the clinical setting)","Training Need Assessment for Clinical Preceptors","Kindly choose your training needs from the list below by classifying the workshop subjects from high priority to not a priority. Make sure to distribute subjects on all categories.",NA,"Bedside teaching (learning in the clinical setting)",NA,"Not a priority",1
"albeitawi_2025_preceptor_needs","albeitawi_2025_preceptor_needs_3","Bedside teaching (learning in the clinical setting)","Training Need Assessment for Clinical Preceptors","Kindly choose your training needs from the list below by classifying the workshop subjects from high priority to not a priority. Make sure to distribute subjects on all categories.",NA,"Bedside teaching (learning in the clinical setting)",NA,"Low priority",2
